DAY_HOUR,raw,diff,precip,label
08-01,2.2119999999999997,-0.02400000000000002,2.2,0
08-02,4.086,1.8740000000000006,0.0,1
08-03,2.064,-2.0220000000000002,0.6,0
08-04,1.972,-0.09200000000000008,0.0,0
08-05,0.204,-1.768,0.0,0
08-06,0.193,-0.010999999999999982,0.0,0
08-07,1.891,1.698,0.0,1
08-08,1.712,-0.17900000000000005,0.0,0
08-09,1.819,0.10699999999999998,0.0,0
08-10,0.17600000000000002,-1.643,0.0,0
08-11,0.171,-0.0050000000000000044,0.0,0
08-12,4.225,4.053999999999999,0.2,1
08-13,0.16,-4.0649999999999995,0.0,0
08-14,0.153,-0.007000000000000006,0.0,0
08-15,1.3780000000000001,1.225,0.0,1
08-16,1.36,-0.018000000000000016,0.0,0
08-17,0.145,-1.215,0.3,0
08-18,0.14300000000000002,-0.001999999999999974,0.0,0
08-19,0.142,-0.0010000000000000286,0.0,0
08-20,0.125,-0.016999999999999987,0.0,0
08-21,1.6680000000000001,1.5430000000000001,0.0,1
08-22,2.406,0.738,0.0,1
08-23,1.228,-1.1780000000000002,0.0,0
09-00,0.134,-1.0939999999999999,0.0,0
09-01,0.133,-0.0010000000000000009,0.0,0
09-02,0.132,-0.0010000000000000009,0.0,0
09-03,1.2109999999999999,1.0789999999999997,0.0,1
09-04,0.13,-1.081,0.0,0
09-05,0.128,-0.0020000000000000018,0.0,0
09-06,0.127,-0.0010000000000000009,0.0,0
09-07,0.126,-0.0010000000000000009,0.0,0
09-08,0.125,-0.0010000000000000009,0.0,0
09-09,0.12300000000000001,-0.001999999999999988,0.0,0
09-10,0.12300000000000001,0.0,0.0,0
09-11,0.122,-0.0010000000000000148,0.0,0
09-12,0.121,-0.0010000000000000009,0.0,0
09-13,0.12,-0.0010000000000000009,0.0,0
09-14,0.11900000000000001,-0.000999999999999987,0.0,0
09-15,0.11800000000000001,-0.0010000000000000009,0.0,0
09-16,0.11800000000000001,0.0,0.0,0
09-17,0.11599999999999999,-0.0020000000000000157,0.0,0
09-18,0.115,-0.000999999999999987,0.0,0
09-19,0.114,-0.0010000000000000009,0.0,0
09-20,0.114,0.0,0.0,0
09-21,0.11199999999999999,-0.0020000000000000157,0.0,0
09-22,0.111,-0.000999999999999987,0.0,0
09-23,0.111,0.0,0.0,0
10-00,0.111,0.0,0.0,0
10-01,0.111,0.0,0.0,0
10-02,0.11,-0.0010000000000000009,0.0,0
10-03,0.11,0.0,0.0,0
10-04,0.11,0.0,0.0,0
10-05,0.11,0.0,0.0,0
10-06,0.11,0.0,0.0,0
10-07,0.11,0.0,0.0,0
10-08,0.109,-0.0010000000000000009,0.0,0
10-09,0.109,0.0,0.0,0
10-10,0.109,0.0,0.0,0
10-11,0.10800000000000001,-0.000999999999999987,0.0,0
10-12,0.10800000000000001,0.0,0.0,0
10-13,0.10800000000000001,0.0,0.0,0
10-14,0.10800000000000001,0.0,0.2,0
10-15,0.10800000000000001,0.0,0.0,0
10-16,0.10800000000000001,0.0,0.0,0
10-17,0.10800000000000001,0.0,0.0,0
10-18,0.10800000000000001,0.0,0.0,0
10-19,0.107,-0.0010000000000000148,0.0,0
10-20,0.107,0.0,0.0,0
10-21,0.107,0.0,0.0,0
10-22,0.107,0.0,0.0,0
10-23,0.107,0.0,0.0,0
11-00,0.106,-0.0010000000000000009,0.0,0
11-01,0.106,0.0,0.0,0
11-02,0.106,0.0,0.0,0
11-03,0.106,0.0,0.0,0
11-04,0.106,0.0,0.3,0
11-05,0.106,0.0,0.0,0
11-06,0.106,0.0,0.0,0
11-07,0.106,0.0,0.0,0
11-08,0.106,0.0,0.0,0
11-09,0.106,0.0,0.0,0
11-10,0.106,0.0,0.0,0
11-11,0.105,-0.0010000000000000009,0.0,0
11-12,0.105,0.0,0.0,0
11-13,0.105,0.0,0.0,0
11-14,0.105,0.0,0.0,0
11-15,0.105,0.0,0.0,0
11-16,0.105,0.0,0.0,0
11-17,0.105,0.0,0.0,0
11-18,0.105,0.0,0.0,0
11-19,0.105,0.0,0.0,0
11-20,0.10400000000000001,-0.000999999999999987,0.0,0
11-21,0.10400000000000001,0.0,0.0,0
11-22,1.82,1.716,0.0,1
11-23,0.10400000000000001,-1.716,0.0,0
12-00,0.10400000000000001,0.0,0.0,0
12-01,0.953,0.849,0.0,1
12-02,0.10300000000000001,-0.85,7.0,0
12-03,0.10300000000000001,0.0,2.0,0
12-04,3.502,3.3989999999999996,0.0,1
12-05,0.105,-3.397,0.9,0
12-06,0.107,0.0020000000000000018,1.2,0
12-07,0.109,0.0020000000000000018,0.0,0
12-08,0.11,0.0010000000000000009,0.0,0
12-09,0.111,0.0010000000000000009,0.5,0
12-10,2.927,2.816,1.1,1
12-11,1.063,-1.864,0.6,0
12-12,1.057,-0.006000000000000005,0.3,0
12-13,0.11800000000000001,-0.939,0.0,0
12-14,0.11800000000000001,0.0,0.0,0
12-15,0.11900000000000001,0.0010000000000000009,0.3,0
12-16,0.10800000000000001,-0.010999999999999996,0.2,0
12-17,3.383,3.275,0.0,1
12-18,0.11900000000000001,-3.264,0.0,0
12-19,3.0469999999999997,2.9279999999999995,0.0,1
12-20,2.065,-0.9819999999999998,0.0,0
12-21,0.11800000000000001,-1.9469999999999998,0.0,0
12-22,0.11699999999999999,-0.0010000000000000148,0.0,0
12-23,0.11699999999999999,0.0,0.0,0
13-00,0.11599999999999999,-0.0010000000000000009,0.0,0
13-01,0.11599999999999999,0.0,0.0,0
13-02,0.115,-0.000999999999999987,0.0,0
13-03,0.115,0.0,0.0,0
13-04,0.114,-0.0010000000000000009,0.0,0
13-05,0.114,0.0,0.0,0
13-06,0.113,-0.0010000000000000009,0.0,0
13-07,0.113,0.0,0.0,0
13-08,0.11199999999999999,-0.0010000000000000148,0.0,0
13-09,0.111,-0.000999999999999987,0.0,0
13-10,0.111,0.0,0.0,0
13-11,0.111,0.0,0.0,0
13-12,0.111,0.0,0.0,0
13-13,0.111,0.0,0.0,0
13-14,0.111,0.0,0.0,0
13-15,0.111,0.0,0.0,0
13-16,0.11,-0.0010000000000000009,0.0,0
13-17,0.11,0.0,0.0,0
13-18,0.11,0.0,0.0,0
13-19,0.11,0.0,0.0,0
13-20,0.11,0.0,0.0,0
13-21,0.11,0.0,0.0,0
13-22,0.11,0.0,0.0,0
13-23,0.109,-0.0010000000000000009,0.0,0
14-00,0.11,0.0010000000000000009,0.0,0
14-01,0.109,-0.0010000000000000009,0.0,0
14-02,0.109,0.0,0.0,0
14-03,0.109,0.0,0.0,0
14-04,0.109,0.0,0.0,0
14-05,0.109,0.0,0.0,0
14-06,0.10800000000000001,-0.000999999999999987,0.0,0
14-07,0.10800000000000001,0.0,0.0,0
14-08,0.10800000000000001,0.0,0.0,0
14-09,0.10800000000000001,0.0,1.1,0
14-10,0.10800000000000001,0.0,1.3,0
14-11,0.10800000000000001,0.0,1.6,0
14-12,0.10800000000000001,0.0,1.4,0
14-13,0.10800000000000001,0.0,0.2,0
14-14,0.10800000000000001,0.0,1.5,0
14-15,0.10800000000000001,0.0,1.1,0
14-16,0.10800000000000001,0.0,0.4,0
14-17,0.109,0.000999999999999987,0.0,0
14-18,0.11,0.0010000000000000009,0.2,0
14-19,0.11,0.0,0.0,0
14-20,0.111,0.0010000000000000009,0.0,0
14-21,0.111,0.0,0.0,0
14-22,0.11199999999999999,0.000999999999999987,0.0,0
14-23,0.113,0.0010000000000000148,0.0,0
15-00,0.114,0.0010000000000000009,0.0,0
15-01,0.114,0.0,0.0,0
15-02,0.114,0.0,0.0,0
15-03,0.115,0.0010000000000000009,0.0,0
15-04,0.114,-0.0010000000000000009,0.0,0
15-05,0.114,0.0,0.0,0
15-06,0.114,0.0,0.0,0
15-07,0.113,-0.0010000000000000009,0.0,0
15-08,0.113,0.0,0.0,0
15-09,0.11199999999999999,-0.0010000000000000148,0.0,0
15-10,0.11199999999999999,0.0,0.0,0
15-11,0.111,-0.000999999999999987,0.0,0
15-12,0.111,0.0,0.0,0
15-13,0.111,0.0,0.0,0
15-14,0.111,0.0,0.0,0
15-15,0.111,0.0,0.4,0
15-16,0.111,0.0,0.0,0
15-17,0.111,0.0,0.0,0
15-18,0.111,0.0,0.0,0
15-19,0.111,0.0,0.0,0
15-20,0.11,-0.0010000000000000009,0.0,0
15-21,0.11,0.0,0.0,0
15-22,0.11,0.0,0.0,0
15-23,0.11,0.0,0.0,0
16-00,0.11,0.0,0.0,0
16-01,0.11,0.0,0.0,0
16-02,0.11,0.0,0.0,0
16-03,0.11,0.0,0.0,0
16-04,0.109,-0.0010000000000000009,0.0,0
16-05,0.109,0.0,0.0,0
16-06,0.109,0.0,0.0,0
16-07,0.109,0.0,0.0,0
16-08,0.109,0.0,0.0,0
16-09,0.109,0.0,0.0,0
16-10,0.109,0.0,0.0,0
16-11,0.10800000000000001,-0.000999999999999987,0.0,0
16-12,0.10800000000000001,0.0,0.0,0
16-13,0.10800000000000001,0.0,0.0,0
16-14,0.10800000000000001,0.0,0.4,0
16-15,0.10800000000000001,0.0,0.0,0
16-16,0.10800000000000001,0.0,0.0,0
16-17,0.10800000000000001,0.0,0.0,0
16-18,0.10800000000000001,0.0,0.0,0
16-19,0.10800000000000001,0.0,0.0,0
16-20,0.10800000000000001,0.0,0.0,0
16-21,0.10800000000000001,0.0,0.0,0
16-22,0.10800000000000001,0.0,0.0,0
16-23,0.10800000000000001,0.0,0.0,0
17-00,0.107,-0.0010000000000000148,0.0,0
17-01,0.107,0.0,0.0,0
17-02,0.107,0.0,0.0,0
17-03,0.107,0.0,0.0,0
17-04,0.107,0.0,0.0,0
17-05,0.107,0.0,0.0,0
17-06,0.107,0.0,0.0,0
17-07,0.107,0.0,0.0,0
17-08,0.107,0.0,0.0,0
17-09,0.99,0.883,0.0,1
17-10,0.99,0.0,0.0,0
17-11,0.107,-0.883,0.0,0
17-12,0.107,0.0,0.0,0
17-13,0.107,0.0,0.0,0
17-14,0.107,0.0,0.0,0
17-15,0.107,0.0,0.0,0
17-16,0.107,0.0,0.0,0
17-17,0.107,0.0,0.0,0
17-18,0.107,0.0,0.0,0
17-19,0.107,0.0,0.0,0
17-20,0.107,0.0,0.0,0
17-21,0.107,0.0,0.0,0
17-22,0.106,-0.0010000000000000009,0.0,0
17-23,0.107,0.0010000000000000009,0.6,0
18-00,0.106,-0.0010000000000000009,0.0,0
18-01,0.106,0.0,0.0,0
18-02,0.106,0.0,0.0,0
18-03,0.106,0.0,0.0,0
18-04,0.106,0.0,0.0,0
18-05,0.106,0.0,0.0,0
18-06,0.981,0.875,0.0,1
18-07,0.106,-0.875,0.0,0
18-08,0.981,0.875,0.0,1
18-09,0.951,-0.030000000000000027,0.0,0
18-10,1.855,0.904,0.0,1
18-11,0.98,-0.875,0.0,0
18-12,0.106,-0.874,0.0,0
18-13,0.106,0.0,0.0,0
18-14,0.106,0.0,0.4,0
18-15,0.106,0.0,0.0,0
18-16,0.106,0.0,0.0,0
18-17,1.855,1.7489999999999999,0.2,1
18-18,0.981,-0.874,0.0,0
18-19,0.972,-0.009000000000000008,0.0,0
18-20,0.106,-0.866,0.0,0
18-21,0.106,0.0,0.0,0
18-22,0.105,-0.0010000000000000009,0.0,0
18-23,0.106,0.0010000000000000009,0.0,0
19-00,0.972,0.866,0.0,1
19-01,0.105,-0.867,0.0,0
19-02,0.105,0.0,0.0,0
19-03,0.972,0.867,0.0,1
19-04,0.105,-0.867,0.0,0
19-05,0.971,0.866,0.0,1
19-06,0.105,-0.866,0.0,0
19-07,0.105,0.0,0.0,0
19-08,0.105,0.0,0.0,0
19-09,0.105,0.0,0.0,0
19-10,0.105,0.0,0.0,0
19-11,0.105,0.0,0.0,0
19-12,0.105,0.0,0.0,0
19-13,0.105,0.0,0.0,0
19-14,0.105,0.0,0.5,0
19-15,0.105,0.0,0.0,0
19-16,0.105,0.0,0.0,0
19-17,0.105,0.0,0.0,0
19-18,0.105,0.0,0.0,0
19-19,0.105,0.0,0.0,0
19-20,0.105,0.0,0.0,0
19-21,0.105,0.0,0.0,0
19-22,0.105,0.0,0.0,0
19-23,0.105,0.0,0.2,0
20-00,0.105,0.0,0.0,0
20-01,0.10400000000000001,-0.000999999999999987,0.0,0
20-02,0.10400000000000001,0.0,0.0,0
20-03,0.105,0.000999999999999987,0.0,0
20-04,0.105,0.0,0.0,0
20-05,0.105,0.0,0.0,0
20-06,0.105,0.0,0.2,0
20-07,0.10099999999999999,-0.0040000000000000036,0.0,0
20-08,0.39,0.28900000000000003,0.0,0
20-09,0.105,-0.28500000000000003,0.0,0
20-10,0.10400000000000001,-0.000999999999999987,0.0,0
20-11,0.10400000000000001,0.0,0.0,0
20-12,0.10400000000000001,0.0,0.2,0
20-13,0.105,0.000999999999999987,0.0,0
20-14,0.10400000000000001,-0.000999999999999987,0.0,0
20-15,0.10400000000000001,0.0,0.0,0
20-16,0.10400000000000001,0.0,0.0,0
20-17,0.10400000000000001,0.0,0.0,0
20-18,0.10400000000000001,0.0,0.0,0
20-19,0.10400000000000001,0.0,0.0,0
20-20,0.10400000000000001,0.0,0.0,0
20-21,0.10400000000000001,0.0,0.0,0
21-01,0.10400000000000001,0.0,0.171,0
21-02,0.10300000000000001,-0.0010000000000000009,0.0,0
21-03,0.10300000000000001,0.0,0.0,0
21-04,0.10300000000000001,0.0,0.0,0
21-05,0.10300000000000001,0.0,0.0,0
21-06,0.10300000000000001,0.0,0.0,0
21-07,0.10300000000000001,0.0,0.0,0
21-08,0.10300000000000001,0.0,0.0,0
21-09,0.10300000000000001,0.0,0.0,0
21-10,0.10300000000000001,0.0,0.0,0
21-11,0.10300000000000001,0.0,0.0,0
21-12,0.10300000000000001,0.0,0.0,0
21-13,0.10300000000000001,0.0,0.0,0
21-14,0.10300000000000001,0.0,0.2,0
21-15,0.10300000000000001,0.0,0.0,0
21-16,0.10300000000000001,0.0,0.0,0
21-17,0.10300000000000001,0.0,0.0,0
21-18,0.10300000000000001,0.0,0.0,0
21-19,0.10300000000000001,0.0,0.0,0
21-20,0.10300000000000001,0.0,0.0,0
21-21,0.10300000000000001,0.0,0.0,0
21-22,0.10300000000000001,0.0,0.0,0
21-23,0.10300000000000001,0.0,0.0,0
22-00,0.10300000000000001,0.0,0.4,0
22-01,0.10300000000000001,0.0,0.0,0
22-02,0.10300000000000001,0.0,0.0,0
22-03,0.10300000000000001,0.0,0.0,0
22-04,0.10300000000000001,0.0,0.0,0
22-05,0.10300000000000001,0.0,0.0,0
22-06,0.102,-0.0010000000000000148,0.0,0
22-07,0.102,0.0,0.0,0
22-08,0.10300000000000001,0.0010000000000000148,0.0,0
22-09,0.102,-0.0010000000000000148,0.0,0
22-10,0.102,0.0,0.0,0
22-11,0.102,0.0,0.0,0
22-12,0.102,0.0,0.0,0
22-13,0.102,0.0,0.2,0
22-14,0.102,0.0,0.0,0
22-15,0.102,0.0,0.0,0
22-16,0.102,0.0,0.0,0
22-17,0.102,0.0,0.0,0
22-18,0.102,0.0,0.0,0
22-19,0.102,0.0,0.0,0
22-20,0.102,0.0,0.0,0
22-21,0.102,0.0,0.0,0
22-22,0.102,0.0,0.0,0
22-23,0.102,0.0,0.0,0
23-00,0.102,0.0,0.0,0
23-01,0.102,0.0,0.0,0
23-02,0.102,0.0,0.0,0
23-03,0.102,0.0,0.0,0
23-04,0.102,0.0,0.0,0
23-05,0.102,0.0,0.0,0
23-06,0.102,0.0,0.0,0
23-07,0.102,0.0,0.0,0
23-08,0.102,0.0,0.0,0
23-09,0.102,0.0,0.0,0
23-10,0.102,0.0,0.0,0
23-11,0.102,0.0,0.0,0
23-12,0.102,0.0,0.0,0
23-13,0.102,0.0,0.0,0
23-14,0.102,0.0,0.0,0
23-15,0.102,0.0,0.0,0
23-16,0.102,0.0,0.0,0
23-17,0.102,0.0,0.0,0
23-18,0.10099999999999999,-0.0010000000000000009,0.0,0
23-19,0.102,0.0010000000000000009,0.0,0
23-20,0.102,0.0,0.0,0
23-21,0.10099999999999999,-0.0010000000000000009,0.0,0
23-22,0.10099999999999999,0.0,0.0,0
23-23,0.10099999999999999,0.0,0.0,0
24-00,0.10099999999999999,0.0,0.0,0
24-01,0.943,0.842,0.0,1
24-02,0.10099999999999999,-0.842,0.0,0
24-03,0.10099999999999999,0.0,0.0,0
24-04,0.10099999999999999,0.0,0.0,0
24-05,0.10099999999999999,0.0,0.0,0
24-06,0.10099999999999999,0.0,0.0,0
24-07,0.10099999999999999,0.0,0.0,0
24-08,0.10099999999999999,0.0,0.0,0
24-09,0.10099999999999999,0.0,0.0,0
24-10,0.10099999999999999,0.0,0.0,0
24-11,0.10099999999999999,0.0,0.0,0
24-12,0.10099999999999999,0.0,0.0,0
24-13,0.10099999999999999,0.0,0.0,0
24-14,0.10099999999999999,0.0,0.4,0
24-15,0.10099999999999999,0.0,0.0,0
24-16,0.10099999999999999,0.0,0.0,0
24-17,0.10099999999999999,0.0,0.0,0
24-18,0.10099999999999999,0.0,0.0,0
24-19,0.10099999999999999,0.0,0.0,0
24-20,0.10099999999999999,0.0,0.0,0
24-21,0.10099999999999999,0.0,0.0,0
24-22,0.10099999999999999,0.0,0.0,0
24-23,0.10099999999999999,0.0,0.0,0
25-00,0.10099999999999999,0.0,0.0,0
25-01,0.10099999999999999,0.0,0.0,0
25-02,0.10099999999999999,0.0,0.0,0
25-03,0.10099999999999999,0.0,0.0,0
25-04,0.10099999999999999,0.0,0.0,0
25-05,0.10099999999999999,0.0,0.0,0
25-06,0.10099999999999999,0.0,0.0,0
25-07,0.10099999999999999,0.0,0.0,0
25-08,0.10099999999999999,0.0,0.0,0
25-09,0.10099999999999999,0.0,0.0,0
25-10,0.10099999999999999,0.0,0.0,0
25-11,0.10099999999999999,0.0,0.0,0
25-12,0.10099999999999999,0.0,0.0,0
25-13,0.10099999999999999,0.0,0.0,0
25-14,0.10099999999999999,0.0,0.5,0
25-15,0.1,-0.000999999999999987,0.0,0
25-16,0.10099999999999999,0.000999999999999987,0.0,0
25-17,0.1,-0.000999999999999987,0.0,0
25-18,0.10099999999999999,0.000999999999999987,0.0,0
25-19,0.10099999999999999,0.0,0.0,0
25-20,0.1,-0.000999999999999987,0.0,0
25-21,0.1,0.0,0.0,0
25-22,0.1,0.0,0.0,0
25-23,0.1,0.0,0.0,0
26-00,0.1,0.0,0.0,0
26-01,0.1,0.0,0.0,0
26-02,0.1,0.0,0.0,0
26-03,0.1,0.0,0.0,0
26-04,0.1,0.0,0.2,0
26-05,0.1,0.0,0.0,0
26-06,0.1,0.0,0.0,0
26-07,0.1,0.0,0.0,0
26-08,0.1,0.0,0.0,0
26-09,0.1,0.0,0.0,0
26-10,0.1,0.0,0.0,0
26-11,0.1,0.0,0.0,0
26-12,0.1,0.0,0.0,0
26-13,0.1,0.0,0.0,0
26-14,0.1,0.0,0.0,0
26-15,0.1,0.0,0.0,0
26-16,0.1,0.0,0.0,0
26-17,0.1,0.0,0.0,0
