DAY_HOUR,raw,diff,precip,label
10-20,0.081,0.0,0.0,0
10-21,0.081,0.0,0.0,0
10-22,0.08,-0.0010000000000000009,0.0,0
10-23,0.08,0.0,0.0,0
11-00,0.081,0.0010000000000000009,0.0,0
11-01,0.08,-0.0010000000000000009,0.0,0
11-02,0.08,0.0,0.0,0
11-03,0.081,0.0010000000000000009,0.0,0
11-04,0.08,-0.0010000000000000009,0.3,0
11-05,0.078,-0.0020000000000000018,0.0,0
11-06,0.078,0.0,0.0,0
11-07,0.078,0.0,0.0,0
11-08,0.078,0.0,0.0,0
11-09,0.079,0.0010000000000000009,0.0,0
11-10,0.078,-0.0010000000000000009,0.0,0
11-11,0.079,0.0010000000000000009,0.0,0
11-12,0.079,0.0,0.0,0
11-13,0.078,-0.0010000000000000009,0.0,0
11-14,0.079,0.0010000000000000009,0.0,0
11-15,0.077,-0.0020000000000000018,0.0,0
11-16,0.078,0.0010000000000000009,0.0,0
11-17,0.078,0.0,0.0,0
11-18,0.078,0.0,0.0,0
11-19,0.078,0.0,0.0,0
11-20,0.078,0.0,0.0,0
11-21,0.078,0.0,0.0,0
11-22,0.077,-0.0010000000000000009,0.0,0
11-23,0.078,0.0010000000000000009,0.0,0
12-00,0.078,0.0,0.0,0
12-01,0.079,0.0010000000000000009,0.0,0
12-02,0.079,0.0,7.0,0
12-03,0.081,0.0020000000000000018,2.0,0
12-04,0.114,0.033,0.0,0
12-05,0.11699999999999999,0.002999999999999989,0.9,0
12-06,0.11699999999999999,0.0,1.2,0
12-07,0.11900000000000001,0.0020000000000000157,0.0,0
12-08,0.11800000000000001,-0.0010000000000000009,0.0,0
12-09,0.115,-0.0030000000000000027,0.5,0
12-10,0.115,0.0,1.1,0
12-11,0.11599999999999999,0.000999999999999987,0.6,0
12-12,0.11699999999999999,0.0010000000000000009,0.3,0
12-13,0.11599999999999999,-0.0010000000000000009,0.0,0
12-14,0.114,-0.001999999999999988,0.0,0
12-15,0.17,0.05600000000000001,0.3,0
12-16,0.111,-0.05900000000000001,0.2,0
12-17,0.11,-0.0010000000000000009,0.0,0
12-18,0.109,-0.0010000000000000009,0.0,0
12-19,0.10800000000000001,-0.000999999999999987,0.0,0
12-20,0.107,-0.0010000000000000148,0.0,0
12-21,0.106,-0.0010000000000000009,0.0,0
12-22,0.106,0.0,0.0,0
12-23,0.105,-0.0010000000000000009,0.0,0
13-00,0.10300000000000001,-0.001999999999999988,0.0,0
13-01,0.10300000000000001,0.0,0.0,0
13-02,0.10300000000000001,0.0,0.0,0
13-03,0.10099999999999999,-0.0020000000000000157,0.0,0
13-04,0.10099999999999999,0.0,0.0,0
13-05,0.1,-0.000999999999999987,0.0,0
13-06,0.099,-0.0010000000000000009,0.0,0
13-07,0.1,0.0010000000000000009,0.0,0
13-08,0.098,-0.0020000000000000018,0.0,0
13-09,0.099,0.0010000000000000009,0.0,0
13-10,0.09699999999999999,-0.0020000000000000157,0.0,0
13-11,0.095,-0.001999999999999988,0.0,0
13-12,0.096,0.0010000000000000009,0.0,0
13-13,0.096,0.0,0.0,0
13-14,0.095,-0.0010000000000000009,0.0,0
13-15,0.095,0.0,0.0,0
13-16,0.095,0.0,0.0,0
13-17,0.095,0.0,0.0,0
13-18,0.094,-0.0010000000000000009,0.0,0
13-19,0.094,0.0,0.0,0
13-20,0.094,0.0,0.0,0
13-21,0.092,-0.0020000000000000018,0.0,0
13-22,0.092,0.0,0.0,0
13-23,0.094,0.0020000000000000018,0.0,0
14-00,0.094,0.0,0.0,0
14-01,0.092,-0.0020000000000000018,0.0,0
14-02,0.09,-0.0020000000000000018,0.0,0
14-03,0.091,0.0010000000000000009,0.0,0
14-04,0.092,0.0010000000000000009,0.0,0
14-05,0.09,-0.0020000000000000018,0.0,0
14-06,0.091,0.0010000000000000009,0.0,0
14-07,0.091,0.0,0.0,0
14-08,0.08900000000000001,-0.001999999999999988,0.0,0
14-09,0.09,0.000999999999999987,1.1,0
14-10,0.09,0.0,1.3,0
14-11,0.08800000000000001,-0.001999999999999988,1.6,0
14-12,0.091,0.002999999999999989,1.4,0
14-13,0.094,0.0030000000000000027,0.2,0
14-14,0.099,0.0050000000000000044,1.5,0
14-15,0.102,0.002999999999999989,1.1,0
14-16,0.10800000000000001,0.006000000000000019,0.4,0
14-17,0.11199999999999999,0.003999999999999976,0.0,0
14-18,0.11,-0.001999999999999988,0.2,0
14-19,0.109,-0.0010000000000000009,0.0,0
14-20,0.10800000000000001,-0.000999999999999987,0.0,0
14-21,0.107,-0.0010000000000000148,0.0,0
14-22,0.105,-0.0020000000000000018,0.0,0
14-23,0.105,0.0,0.0,0
15-00,0.10400000000000001,-0.000999999999999987,0.0,0
15-01,0.102,-0.0020000000000000157,0.0,0
15-02,0.10300000000000001,0.0010000000000000148,0.0,0
15-03,0.10099999999999999,-0.0020000000000000157,0.0,0
15-04,0.10099999999999999,0.0,0.0,0
15-05,0.1,-0.000999999999999987,0.0,0
15-06,0.1,0.0,0.0,0
15-07,0.098,-0.0020000000000000018,0.0,0
15-08,0.098,0.0,0.0,0
15-09,0.098,0.0,0.0,0
15-10,0.096,-0.0020000000000000018,0.0,0
15-11,0.095,-0.0010000000000000009,0.0,0
15-12,0.096,0.0010000000000000009,0.0,0
15-13,0.09699999999999999,0.000999999999999987,0.0,0
15-14,0.096,-0.000999999999999987,0.0,0
15-15,0.095,-0.0010000000000000009,0.4,0
15-16,0.095,0.0,0.0,0
15-17,0.095,0.0,0.0,0
15-18,0.09300000000000001,-0.001999999999999988,0.0,0
15-19,0.094,0.000999999999999987,0.0,0
15-20,0.09300000000000001,-0.000999999999999987,0.0,0
15-21,0.094,0.000999999999999987,0.0,0
15-22,0.092,-0.0020000000000000018,0.0,0
15-23,0.09300000000000001,0.0010000000000000148,0.0,0
16-00,0.094,0.000999999999999987,0.0,0
16-01,0.092,-0.0020000000000000018,0.0,0
16-02,0.09,-0.0020000000000000018,0.0,0
16-03,0.09,0.0,0.0,0
16-04,0.091,0.0010000000000000009,0.0,0
16-05,0.092,0.0010000000000000009,0.0,0
16-06,0.09,-0.0020000000000000018,0.0,0
16-07,0.091,0.0010000000000000009,0.0,0
16-08,0.08900000000000001,-0.001999999999999988,0.0,0
16-09,0.09,0.000999999999999987,0.0,0
16-10,0.09,0.0,0.0,0
16-11,0.08900000000000001,-0.000999999999999987,0.0,0
16-12,0.08900000000000001,0.0,0.0,0
16-13,0.08800000000000001,-0.0010000000000000009,0.0,0
16-14,0.086,-0.0020000000000000157,0.4,0
16-15,0.08800000000000001,0.0020000000000000157,0.0,0
16-16,0.087,-0.0010000000000000148,0.0,0
16-17,0.087,0.0,0.0,0
16-18,0.086,-0.0010000000000000009,0.0,0
16-19,0.087,0.0010000000000000009,0.0,0
16-20,0.086,-0.0010000000000000009,0.0,0
16-21,0.086,0.0,0.0,0
16-22,0.087,0.0010000000000000009,0.0,0
16-23,0.086,-0.0010000000000000009,0.0,0
17-00,0.087,0.0010000000000000009,0.0,0
17-01,0.08800000000000001,0.0010000000000000148,0.0,0
17-02,0.085,-0.0030000000000000027,0.0,0
17-03,0.085,0.0,0.0,0
17-04,0.085,0.0,0.0,0
17-05,0.083,-0.0020000000000000018,0.0,0
17-06,0.085,0.0020000000000000018,0.0,0
17-07,0.085,0.0,0.0,0
17-08,0.086,0.000999999999999987,0.0,0
17-09,0.084,-0.001999999999999988,0.0,0
17-10,0.085,0.0010000000000000009,0.0,0
17-11,0.083,-0.0020000000000000018,0.0,0
17-12,0.084,0.0010000000000000009,0.0,0
17-13,0.083,-0.0010000000000000009,0.0,0
17-14,0.08199999999999999,-0.0010000000000000148,0.0,0
17-15,0.08199999999999999,0.0,0.0,0
17-16,0.084,0.0020000000000000157,0.0,0
17-17,0.084,0.0,0.0,0
17-18,0.084,0.0,0.0,0
17-19,0.084,0.0,0.0,0
17-20,0.083,-0.0010000000000000009,0.0,0
17-21,0.08199999999999999,-0.0010000000000000148,0.0,0
17-22,0.08199999999999999,0.0,0.0,0
17-23,0.081,-0.000999999999999987,0.6,0
18-00,0.081,0.0,0.0,0
18-01,0.081,0.0,0.0,0
18-02,0.08199999999999999,0.000999999999999987,0.0,0
18-03,0.08199999999999999,0.0,0.0,0
18-04,0.08199999999999999,0.0,0.0,0
18-05,0.081,-0.000999999999999987,0.0,0
18-06,0.081,0.0,0.0,0
18-07,0.08199999999999999,0.000999999999999987,0.0,0
18-08,0.08199999999999999,0.0,0.0,0
18-09,0.08199999999999999,0.0,0.0,0
18-10,0.08199999999999999,0.0,0.0,0
18-11,0.081,-0.000999999999999987,0.0,0
18-12,0.081,0.0,0.0,0
18-13,0.081,0.0,0.0,0
18-14,0.081,0.0,0.4,0
18-15,0.081,0.0,0.0,0
18-16,0.081,0.0,0.0,0
18-17,0.081,0.0,0.2,0
18-18,0.081,0.0,0.0,0
18-19,0.08,-0.0010000000000000009,0.0,0
18-20,0.08,0.0,0.0,0
18-21,0.08,0.0,0.0,0
18-22,0.08,0.0,0.0,0
18-23,0.08,0.0,0.0,0
19-00,0.08,0.0,0.0,0
19-01,0.08,0.0,0.0,0
19-02,0.08,0.0,0.0,0
19-03,0.08,0.0,0.0,0
19-04,0.079,-0.0010000000000000009,0.0,0
19-05,0.079,0.0,0.0,0
19-06,0.078,-0.0010000000000000009,0.0,0
19-07,0.078,0.0,0.0,0
19-08,0.078,0.0,0.0,0
19-09,0.078,0.0,0.0,0
19-10,0.079,0.0010000000000000009,0.0,0
19-11,0.078,-0.0010000000000000009,0.0,0
19-12,0.078,0.0,0.0,0
19-13,0.077,-0.0010000000000000009,0.0,0
19-14,0.078,0.0010000000000000009,0.5,0
19-15,0.078,0.0,0.0,0
19-16,0.077,-0.0010000000000000009,0.0,0
19-17,0.078,0.0010000000000000009,0.0,0
19-18,0.079,0.0010000000000000009,0.0,0
19-19,0.079,0.0,0.0,0
19-20,0.077,-0.0020000000000000018,0.0,0
19-21,0.077,0.0,0.0,0
19-22,0.077,0.0,0.0,0
19-23,0.077,0.0,0.2,0
20-00,0.078,0.0010000000000000009,0.0,0
20-01,0.077,-0.0010000000000000009,0.0,0
20-02,0.077,0.0,0.0,0
20-03,0.077,0.0,0.0,0
20-04,0.077,0.0,0.0,0
20-05,0.077,0.0,0.0,0
20-06,0.079,0.0020000000000000018,0.2,0
20-07,0.078,-0.0010000000000000009,0.0,0
20-08,0.079,0.0010000000000000009,0.0,0
20-09,0.078,-0.0010000000000000009,0.0,0
20-10,0.078,0.0,0.0,0
20-11,0.078,0.0,0.0,0
20-12,0.077,-0.0010000000000000009,0.2,0
20-13,0.076,-0.0010000000000000009,0.0,0
20-14,0.075,-0.0010000000000000009,0.0,0
20-15,0.075,0.0,0.0,0
20-16,0.075,0.0,0.0,0
20-17,0.076,0.0010000000000000009,0.0,0
20-18,0.076,0.0,0.0,0
20-19,0.076,0.0,0.0,0
20-20,0.076,0.0,0.0,0
20-21,0.077,0.0010000000000000009,0.0,0
21-01,0.077,0.0,0.171,0
21-02,0.077,0.0,0.0,0
21-03,0.077,0.0,0.0,0
21-04,0.077,0.0,0.0,0
21-05,0.076,-0.0010000000000000009,0.0,0
21-06,0.076,0.0,0.0,0
21-07,0.076,0.0,0.0,0
21-08,0.076,0.0,0.0,0
21-09,0.075,-0.0010000000000000009,0.0,0
21-10,0.075,0.0,0.0,0
21-11,0.076,0.0010000000000000009,0.0,0
21-12,0.076,0.0,0.0,0
21-13,0.075,-0.0010000000000000009,0.0,0
21-14,0.075,0.0,0.2,0
21-15,0.075,0.0,0.0,0
21-16,0.076,0.0010000000000000009,0.0,0
21-17,0.075,-0.0010000000000000009,0.0,0
21-18,0.075,0.0,0.0,0
21-19,0.073,-0.0020000000000000018,0.0,0
21-20,0.073,0.0,0.0,0
21-21,0.07400000000000001,0.0010000000000000148,0.0,0
21-22,0.073,-0.0010000000000000148,0.0,0
21-23,0.07400000000000001,0.0010000000000000148,0.0,0
22-00,0.07400000000000001,0.0,0.4,0
22-01,0.07400000000000001,0.0,0.0,0
22-02,0.07400000000000001,0.0,0.0,0
22-03,0.07400000000000001,0.0,0.0,0
22-04,0.07400000000000001,0.0,0.0,0
22-05,0.073,-0.0010000000000000148,0.0,0
22-06,0.07400000000000001,0.0010000000000000148,0.0,0
22-07,0.07400000000000001,0.0,0.0,0
22-08,0.073,-0.0010000000000000148,0.0,0
22-09,0.073,0.0,0.0,0
22-10,0.07400000000000001,0.0010000000000000148,0.0,0
22-11,0.07400000000000001,0.0,0.0,0
22-12,0.073,-0.0010000000000000148,0.0,0
22-13,0.07400000000000001,0.0010000000000000148,0.2,0
22-14,0.07400000000000001,0.0,0.0,0
22-15,0.07400000000000001,0.0,0.0,0
22-16,0.075,0.000999999999999987,0.0,0
22-17,0.07400000000000001,-0.000999999999999987,0.0,0
22-18,0.075,0.000999999999999987,0.0,0
22-19,0.073,-0.0020000000000000018,0.0,0
22-20,0.07400000000000001,0.0010000000000000148,0.0,0
22-21,0.073,-0.0010000000000000148,0.0,0
22-22,0.073,0.0,0.0,0
22-23,0.073,0.0,0.0,0
23-00,0.07400000000000001,0.0010000000000000148,0.0,0
23-01,0.073,-0.0010000000000000148,0.0,0
23-02,0.07400000000000001,0.0010000000000000148,0.0,0
23-03,0.073,-0.0010000000000000148,0.0,0
23-04,0.07400000000000001,0.0010000000000000148,0.0,0
23-05,0.073,-0.0010000000000000148,0.0,0
23-06,0.07400000000000001,0.0010000000000000148,0.0,0
23-07,0.073,-0.0010000000000000148,0.0,0
23-08,0.071,-0.0020000000000000018,0.0,0
23-09,0.075,0.0040000000000000036,0.0,0
23-10,0.073,-0.0020000000000000018,0.0,0
23-11,0.073,0.0,0.0,0
23-12,0.07200000000000001,-0.000999999999999987,0.0,0
23-13,0.071,-0.0010000000000000148,0.0,0
23-14,0.071,0.0,0.0,0
23-15,0.071,0.0,0.0,0
23-16,0.071,0.0,0.0,0
23-17,0.07200000000000001,0.0010000000000000148,0.0,0
23-18,0.073,0.000999999999999987,0.0,0
23-19,0.073,0.0,0.0,0
23-20,0.07200000000000001,-0.000999999999999987,0.0,0
23-21,0.07200000000000001,0.0,0.0,0
23-22,0.071,-0.0010000000000000148,0.0,0
23-23,0.07,-0.000999999999999987,0.0,0
24-00,0.07200000000000001,0.0020000000000000018,0.0,0
24-01,0.07200000000000001,0.0,0.0,0
24-02,0.07200000000000001,0.0,0.0,0
24-03,0.07200000000000001,0.0,0.0,0
24-04,0.071,-0.0010000000000000148,0.0,0
24-05,0.071,0.0,0.0,0
24-06,0.071,0.0,0.0,0
24-07,0.07,-0.000999999999999987,0.0,0
24-08,0.071,0.000999999999999987,0.0,0
24-09,0.07200000000000001,0.0010000000000000148,0.0,0
24-10,0.068,-0.0040000000000000036,0.0,0
24-11,0.07,0.0020000000000000018,0.0,0
24-12,0.07,0.0,0.0,0
24-13,0.07,0.0,0.0,0
24-14,0.071,0.000999999999999987,0.4,0
24-15,0.07,-0.000999999999999987,0.0,0
24-16,0.07,0.0,0.0,0
24-17,0.07,0.0,0.0,0
24-18,0.071,0.000999999999999987,0.0,0
24-19,0.071,0.0,0.0,0
24-20,0.07200000000000001,0.0010000000000000148,0.0,0
24-21,0.07200000000000001,0.0,0.0,0
24-22,0.071,-0.0010000000000000148,0.0,0
24-23,0.07200000000000001,0.0010000000000000148,0.0,0
25-00,0.071,-0.0010000000000000148,0.0,0
25-01,0.071,0.0,0.0,0
25-02,0.071,0.0,0.0,0
25-03,0.071,0.0,0.0,0
25-04,0.071,0.0,0.0,0
25-05,0.071,0.0,0.0,0
25-06,0.071,0.0,0.0,0
25-07,0.07200000000000001,0.0010000000000000148,0.0,0
25-08,0.07200000000000001,0.0,0.0,0
25-09,0.07200000000000001,0.0,0.0,0
25-10,0.07200000000000001,0.0,0.0,0
25-11,0.07200000000000001,0.0,0.0,0
25-12,0.071,-0.0010000000000000148,0.0,0
25-13,0.07200000000000001,0.0010000000000000148,0.0,0
25-14,0.07200000000000001,0.0,0.5,0
25-15,0.071,-0.0010000000000000148,0.0,0
25-16,0.07200000000000001,0.0010000000000000148,0.0,0
25-17,0.071,-0.0010000000000000148,0.0,0
25-18,0.071,0.0,0.0,0
25-19,0.071,0.0,0.0,0
25-20,0.07,-0.000999999999999987,0.0,0
25-21,0.071,0.000999999999999987,0.0,0
25-22,0.071,0.0,0.0,0
25-23,0.071,0.0,0.0,0
26-00,0.071,0.0,0.0,0
26-01,0.073,0.0020000000000000018,0.0,0
26-02,0.07200000000000001,-0.000999999999999987,0.0,0
26-03,0.07200000000000001,0.0,0.0,0
26-04,0.07200000000000001,0.0,0.2,0
26-05,0.07200000000000001,0.0,0.0,0
26-06,0.07200000000000001,0.0,0.0,0
26-07,0.07200000000000001,0.0,0.0,0
26-08,0.07200000000000001,0.0,0.0,0
26-09,0.07200000000000001,0.0,0.0,0
26-10,0.071,-0.0010000000000000148,0.0,0
26-11,0.07200000000000001,0.0010000000000000148,0.0,0
