,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
52,03-04,,,,0.098,,,,,,0.107,,,,0.107,0.084,,,0.1,,0.108,,,,,,0.106,,,,,0.0,0.098,0.107,0.09700000000000002,0.108,0.106
53,03-05,,,,0.098,,,,,,0.106,,,,0.107,0.084,,,0.1,,0.108,,,,,,0.106,,,,,0.0,0.098,0.106,0.09700000000000002,0.108,0.106
54,03-06,,,,0.098,,,,,,0.106,,,,3.609,0.084,,,0.925,,1.852,,,,,,0.952,,,,,0.0,0.098,0.106,1.539333333333333,1.852,0.952
55,03-07,,,,0.098,,,,,,0.106,,,,0.107,0.085,,,0.099,,0.108,,,,,,0.106,,,,,0.0,0.098,0.106,0.09700000000000002,0.108,0.106
56,03-08,,,,0.098,,,,,,0.106,,,,0.107,0.085,,,0.099,,0.107,,,,,,0.106,,,,,0.0,0.098,0.106,0.09700000000000002,0.107,0.106
57,03-09,,,,0.097,,,,,,0.106,,,,0.107,0.084,,,0.099,,0.107,,,,,,0.106,,,,,0.0,0.097,0.106,0.09666666666666668,0.107,0.106
58,03-10,,,,0.097,,,,,,0.106,,,,0.107,0.084,,,0.099,,0.107,,,,,,0.106,,,,,0.0,0.097,0.106,0.09666666666666668,0.107,0.106
59,03-11,,,,0.097,,,,,,0.106,,,,0.107,0.084,,,0.099,,0.107,,,,,,0.106,,,,,0.0,0.097,0.106,0.09666666666666668,0.107,0.106
60,03-12,,,,0.097,,,,,,0.106,,,,0.107,0.084,,,0.099,,0.107,,,,,,0.106,,,,,0.0,0.097,0.106,0.09666666666666668,0.107,0.106
61,03-13,,,,0.097,,,,,,0.106,,,,0.107,0.084,,,0.099,,0.107,,,,,,0.106,,,,,0.4,0.097,0.106,0.09666666666666668,0.107,0.106
62,03-14,,,,0.097,,,,,,0.106,,,,0.107,0.082,,,0.099,,0.107,,,,,,0.106,,,,,0.0,0.097,0.106,0.09600000000000002,0.107,0.106
63,03-15,,,,0.097,,,,,,0.106,,,,0.106,0.083,,,0.099,,0.107,,,,,,0.106,,,,,0.0,0.097,0.106,0.09600000000000002,0.107,0.106
64,03-16,,,,0.097,,,,,,0.106,,,,0.106,0.084,,,0.099,,0.107,,,,,,0.106,,,,,0.0,0.097,0.106,0.09633333333333334,0.107,0.106
65,03-17,,,,0.097,,,,,,0.105,,,,0.106,0.083,,,0.099,,0.106,,,,,,0.106,,,,,0.0,0.097,0.105,0.09600000000000002,0.106,0.106
66,03-18,,,,0.097,,,,,,0.105,,,,0.106,0.082,,,0.099,,0.106,,,,,,0.106,,,,,0.0,0.097,0.105,0.09566666666666668,0.106,0.106
67,03-19,,,,0.097,,,,,,0.105,,,,0.106,0.08,,,0.099,,0.106,,,,,,0.106,,,,,0.0,0.097,0.105,0.09500000000000001,0.106,0.106
68,03-20,,,,0.097,,,,,,0.105,,,,0.106,0.082,,,0.098,,0.106,,,,,,0.106,,,,,0.0,0.097,0.105,0.09533333333333334,0.106,0.106
69,03-21,,,,0.096,,,,,,0.105,,,,0.105,0.081,,,0.098,,0.106,,,,,,0.106,,,,,0.0,0.096,0.105,0.09466666666666668,0.106,0.106
70,03-22,,,,0.097,,,,,,0.105,,,,0.105,0.082,,,0.098,,0.106,,,,,,0.106,,,,,0.0,0.097,0.105,0.09500000000000001,0.106,0.106
71,03-23,,,,0.096,,,,,,0.104,,,,0.105,0.082,,,0.098,,0.106,,,,,,0.106,,,,,0.0,0.096,0.104,0.09500000000000001,0.106,0.106
72,04-00,,,,0.096,,,,,,0.104,,,,0.105,0.081,,,0.098,,0.106,,,,,,0.106,,,,,0.0,0.096,0.104,0.09466666666666668,0.106,0.106
73,04-01,,,,0.096,,,,,,0.105,0.081,,,0.105,0.081,,,0.098,,0.105,,,,,,0.106,,,,,0.0,0.096,0.093,0.09466666666666668,0.105,0.106
74,04-02,,,,0.096,,,,,,0.104,0.081,,,0.105,0.081,,,0.098,,0.105,,,,,,0.106,,,,,0.0,0.096,0.0925,0.09466666666666668,0.105,0.106
75,04-03,,,,0.096,,,,,,0.104,0.082,,,0.105,0.08,,,0.098,,0.105,,,,,,0.106,,,,,0.0,0.096,0.093,0.09433333333333334,0.105,0.106
76,04-04,,,,0.096,,,,,,0.104,0.083,,,0.105,0.08,,,0.098,,0.105,,,,,,0.106,,,,,0.0,0.096,0.0935,0.09433333333333334,0.105,0.106
77,04-05,,,,0.096,,,,,,0.104,0.084,,,0.105,0.08,,,0.098,,0.105,,,,,,0.106,,,,,0.0,0.096,0.094,0.09433333333333334,0.105,0.106
78,04-06,,,,0.096,,,,,,0.103,0.085,,,0.105,0.079,,,0.098,,0.105,,,,,,0.106,,,,,0.0,0.096,0.094,0.09400000000000001,0.105,0.106
79,04-07,,,,0.096,,,,,,0.103,0.085,,,0.105,0.079,,,0.097,,0.105,,,,,,0.106,,,,,0.0,0.096,0.094,0.09366666666666668,0.105,0.106
80,04-08,,,,0.096,,,,,,0.104,0.085,,,0.105,0.08,,,0.097,,0.105,,,,,,0.106,,,,,0.0,0.096,0.0945,0.09400000000000001,0.105,0.106
81,04-09,,,,0.095,,,,,,0.103,0.081,,,0.105,0.08,,,0.098,,0.105,,,,,,0.106,,,,,0.0,0.095,0.092,0.09433333333333334,0.105,0.106
82,04-10,,,,0.096,,,,,,0.103,0.08,,,0.105,0.08,,,0.097,,0.105,,,,,,0.106,,,,,0.0,0.096,0.0915,0.09400000000000001,0.105,0.106
83,04-11,,,,0.095,,,,,,0.103,0.08,,,0.105,0.081,,,0.097,,0.104,,,,,,0.106,,,,,0.0,0.095,0.0915,0.09433333333333334,0.104,0.106
84,04-12,,,,0.095,,,,,,0.103,0.08,,,0.105,0.079,,,0.097,,0.104,,,,,,0.106,,,,,0.2,0.095,0.0915,0.09366666666666668,0.104,0.106
85,04-13,,,,0.095,,,,,,0.103,0.081,,,0.105,0.078,,,0.097,,0.104,,,,,,0.106,,,,,0.0,0.095,0.092,0.09333333333333334,0.104,0.106
86,04-14,,,,0.095,,,,,,0.103,0.081,,,1.05,,,,0.097,,0.97,,,,,,0.106,,,,,0.0,0.095,0.092,0.5735,0.97,0.106
87,04-15,,,,0.095,,,,,,0.103,0.081,,,0.104,0.078,,,0.097,,0.104,,,,,,0.106,,,,,0.0,0.095,0.092,0.09300000000000001,0.104,0.106
88,04-16,,,,0.094,,,,,,0.102,0.08,,,0.104,0.078,,,0.897,,0.103,,,,,,0.106,,,,,0.0,0.094,0.091,0.3596666666666666,0.103,0.106
89,04-17,,,,,,,,,,,0.08,,,0.104,0.078,,,0.097,,0.103,,,,,,,,,,,0.0,,0.08,0.09300000000000001,0.103,
90,04-18,,,,0.356,,,,,,0.383,0.08,,,0.961,0.078,,,0.097,,0.103,,,,,,0.398,,,,,0.0,0.356,0.2315,0.3786666666666667,0.103,0.398
91,04-19,,,,0.094,,,,,,0.102,0.08,,,0.103,0.078,,,0.096,,0.103,,,,,,0.106,,,,,0.0,0.094,0.091,0.09233333333333334,0.103,0.106
92,04-20,,,,0.094,,,,,,0.943,0.08,,,0.103,0.078,,,0.897,,0.103,,,,,,0.106,,,,,0.0,0.094,0.5115,0.3593333333333333,0.103,0.106
93,04-21,,,,0.094,,,,,,0.943,0.08,,,0.103,0.078,,,0.096,,0.103,,,,,,0.106,,,,,0.0,0.094,0.5115,0.09233333333333334,0.103,0.106
94,04-22,,,,0.094,,,,,,0.101,0.08,,,0.924,0.077,,,0.096,,0.916,,,,,,0.951,,,,,0.0,0.094,0.0905,0.3656666666666668,0.916,0.951
95,04-23,,,,0.094,,,,,,0.101,0.08,,,0.952,0.076,,,0.096,,0.103,,,,,,0.106,,,,,0.0,0.094,0.0905,0.3746666666666667,0.103,0.106
96,05-00,,,,0.094,,,,,,0.101,,,,0.102,0.077,,,0.096,,0.102,,,,,,0.106,,,,,0.0,0.094,0.101,0.09166666666666667,0.102,0.106
97,05-01,,,,0.861,,,,,,0.943,,,,0.944,0.077,,,0.096,,0.944,,,,,,0.981,,,,,0.0,0.861,0.943,0.3723333333333333,0.944,0.981
98,05-02,,,,0.094,,,,,,0.101,,,,0.103,0.078,,,0.096,,0.102,,,,,,0.106,,,,,0.0,0.094,0.101,0.09233333333333334,0.102,0.106
99,05-03,,,,0.093,,,,,,0.101,,,,0.102,0.078,,,0.096,,0.102,,,,,,0.106,,,,,0.0,0.093,0.101,0.09200000000000001,0.102,0.106
100,05-04,,,,0.093,,,,,,0.101,,,,0.102,0.076,,,0.096,,0.102,,,,,,0.106,,,,,0.0,0.093,0.101,0.09133333333333334,0.102,0.106
101,05-05,,,,0.093,,,,,,0.101,,,,0.102,0.076,,,0.095,,0.102,,,,,,0.106,,,,,0.0,0.093,0.101,0.09100000000000001,0.102,0.106
102,05-06,,,,0.093,,,,,,0.101,,,,0.102,0.075,,,0.095,,0.102,,,,,,0.106,,,,,0.0,0.093,0.101,0.09066666666666667,0.102,0.106
103,05-07,,,,0.093,,,,,,0.101,,,,0.102,0.076,,,0.095,,0.102,,,,,,0.106,,,,,0.0,0.093,0.101,0.09100000000000001,0.102,0.106
104,05-08,,,,0.093,,,,,,0.101,,,,,0.076,,,0.095,,0.102,,,,,,0.106,,,,,0.0,0.093,0.101,0.08549999999999999,0.102,0.106
105,05-09,,,,0.093,,,,,,0.101,,,,0.382,0.076,,,0.095,,0.102,,,,,,0.106,,,,,0.0,0.093,0.101,0.1843333333333333,0.102,0.106
106,05-10,,,,0.093,,,,,,0.1,,,,0.102,0.076,,,0.095,,0.102,,,,,,0.106,,,,,0.0,0.093,0.1,0.09100000000000001,0.102,0.106
107,05-11,,,,0.093,,,,,,0.1,0.078,,,0.102,0.076,,,0.095,,0.102,,,,,,0.106,,,,,0.0,0.093,0.089,0.09100000000000001,0.102,0.106
108,05-12,,,,0.093,,,,,,0.1,,,,0.102,0.076,,,0.095,,0.102,,,,,,0.106,,,,,0.0,0.093,0.1,0.09100000000000001,0.102,0.106
109,05-13,,,,0.093,,,,,,0.1,,,,0.102,0.077,,,0.095,,0.101,,,,,,0.106,,,,,0.2,0.093,0.1,0.09133333333333334,0.101,0.106
110,05-14,,,,0.86,,,,,,0.1,,,,0.102,0.078,,,0.095,,0.934,,,,,,0.981,,,,,0.0,0.86,0.1,0.09166666666666667,0.934,0.981
111,05-15,,,,0.093,,,,,,0.1,,,,0.102,0.076,,,0.095,,0.101,,,,,,0.106,,,,,0.0,0.093,0.1,0.09100000000000001,0.101,0.106
112,05-16,,,,0.093,,,,,,0.1,,,,0.102,0.077,,,0.095,,0.101,,,,,,0.106,,,,,0.0,0.093,0.1,0.09133333333333334,0.101,0.106
113,05-17,,,,0.093,,,,,,0.099,,,,0.102,0.076,,,0.095,,0.101,,,,,,0.106,,,,,0.0,0.093,0.099,0.09100000000000001,0.101,0.106
114,05-18,,,,0.092,,,,,,0.099,,,,0.102,0.074,,,0.094,,0.101,,,,,,0.106,,,,,0.0,0.092,0.099,0.09000000000000001,0.101,0.106
115,05-19,,,,0.092,,,,,,0.099,,,,0.101,0.074,,,0.87,,0.101,,,,,,0.106,,,,,0.0,0.092,0.099,0.3483333333333333,0.101,0.106
116,05-20,,,,0.092,,,,,,0.099,,,,0.101,0.074,,,0.094,,0.1,,,,,,0.106,,,,,0.0,0.092,0.099,0.08966666666666667,0.1,0.106
117,05-21,,,,0.851,,,,,,0.915,,,,0.101,0.073,,,0.869,,0.1,,,,,,0.981,,,,,0.0,0.851,0.915,0.3476666666666666,0.1,0.981
118,05-22,,,,0.092,,,,,,0.099,,,,0.1,0.074,,,0.094,,0.1,,,,,,0.106,,,,,0.0,0.092,0.099,0.08933333333333333,0.1,0.106
119,05-23,,,,0.092,,,,,,0.099,,,,0.101,0.074,,,0.094,,0.1,,,,,,0.106,,,,,0.0,0.092,0.099,0.08966666666666667,0.1,0.106
120,06-00,,,,0.092,,,,,,0.098,,,,0.1,0.074,,,0.094,,0.1,,,,,,0.106,,,,,0.0,0.092,0.098,0.08933333333333333,0.1,0.106
121,06-01,,,,0.092,,,,,,0.098,,,,0.101,0.073,,,0.093,,0.099,,,,,,0.106,,,,,0.0,0.092,0.098,0.08900000000000001,0.099,0.106
122,06-02,,,,0.851,,,,,,0.907,,,,0.101,0.073,,,0.094,,0.099,,,,,,0.106,,,,,0.0,0.851,0.907,0.08933333333333333,0.099,0.106
123,06-03,,,,0.092,,,,,,0.098,,,,1.01,0.073,,,0.093,,0.999,,,,,,1.06,,,,,0.0,0.092,0.098,0.392,0.999,1.06
124,06-04,,,,0.092,,,,,,0.098,,,,0.926,0.074,,,0.093,,0.916,,,,,,0.106,,,,,0.0,0.092,0.098,0.3643333333333333,0.916,0.106
125,06-05,,,,0.092,,,,,,0.098,,,,0.1,0.074,,,0.093,,0.099,,,,,,0.106,,,,,0.0,0.092,0.098,0.08900000000000001,0.099,0.106
126,06-06,,,,0.092,,,,,,0.098,,,,0.1,0.074,,,0.093,,0.099,,,,,,0.106,,,,,0.0,0.092,0.098,0.08900000000000001,0.099,0.106
127,06-07,,,,0.092,,,,,,0.098,,,,0.1,0.074,,,0.093,,0.099,,,,,,0.106,,,,,0.0,0.092,0.098,0.08900000000000001,0.099,0.106
128,06-08,,,,0.091,,,,,,0.098,,,,0.1,0.074,,,0.094,,0.099,,,,,,0.106,,,,,0.0,0.091,0.098,0.08933333333333333,0.099,0.106
129,06-09,,,,0.091,,,,,,0.098,,,,0.1,0.075,,,0.093,,0.099,,,,,,0.106,,,,,0.0,0.091,0.098,0.08933333333333333,0.099,0.106
130,06-10,,,,0.091,,,,,,0.097,,,,0.1,0.075,,,0.093,,0.099,,,,,,0.106,,,,,0.0,0.091,0.097,0.08933333333333333,0.099,0.106
131,06-11,,,,0.091,,,,,,0.098,,,,0.917,0.072,,,0.093,,0.099,,,,,,0.106,,,,,0.0,0.091,0.098,0.3606666666666667,0.099,0.106
132,06-12,,,,0.091,,,,,,0.098,,,,0.1,0.072,,,0.093,,0.099,,,,,,0.106,,,,,0.0,0.091,0.098,0.08833333333333333,0.099,0.106
133,06-13,,,,0.091,,,,,,0.098,,,,0.1,0.072,,,0.093,,0.098,,,,,,0.106,,,,,0.0,0.091,0.098,0.08833333333333333,0.098,0.106
134,06-14,,,,0.091,,,,,,0.098,,,,0.1,0.073,,,0.093,,0.098,,,,,,0.106,,,,,0.2,0.091,0.098,0.08866666666666667,0.098,0.106
135,06-15,,,,0.091,,,,,,0.097,,,,0.1,0.073,,,0.093,,0.098,,,,,,0.106,,,,,0.0,0.091,0.097,0.08866666666666667,0.098,0.106
136,06-16,,,,0.091,,,,,,0.097,,,,0.099,0.074,,,0.093,,0.098,,,,,,0.106,,,,,0.0,0.091,0.097,0.08866666666666667,0.098,0.106
137,06-17,,,,0.091,,,,,,0.097,,,,0.099,0.072,,,0.092,,0.098,,,,,,0.106,,,,,0.0,0.091,0.097,0.08766666666666667,0.098,0.106
138,06-18,,,,0.09,,,,,,0.097,,,,0.916,0.071,,,0.092,,0.098,,,,,,0.106,,,,,0.0,0.09,0.097,0.3596666666666666,0.098,0.106
139,06-19,,,,0.09,,,,,,0.097,,,,0.915,0.071,,,0.092,,0.906,,,,,,0.106,,,,,0.0,0.09,0.097,0.3593333333333333,0.906,0.106
140,06-20,,,,0.09,,,,,,0.096,,,,,0.069,,,,,,,,,,,0.981,,,,,0.0,0.09,0.096,0.069,,0.981
141,06-21,,,,0.089,,,,,,0.096,0.071,,,0.368,0.069,,,0.345,,0.367,,,,,,0.106,,,,,0.0,0.089,0.08349999999999999,0.2606666666666667,0.367,0.106
142,06-22,,,,0.089,,,,,,0.096,0.072,,,,0.069,,,0.092,,,,,,,,,,,,,0.0,0.089,0.08399999999999999,0.0805,,
143,06-23,,,,0.089,,,,,,0.096,0.072,,,0.37,0.069,,,0.092,,0.364,,,,,,0.397,,,,,0.0,0.089,0.08399999999999999,0.177,0.364,0.397
144,07-00,,,,0.089,,,,,,0.096,0.073,,,0.098,0.07,,,0.091,,0.097,,,,,,0.106,,,,,0.0,0.089,0.08449999999999999,0.08633333333333333,0.097,0.106
145,07-01,,,,0.089,,,,,,0.096,0.074,,,0.098,0.068,,,0.091,,0.097,,,,,,0.106,,,,,0.0,0.089,0.08499999999999999,0.08566666666666667,0.097,0.106
146,07-02,,,,0.089,,,,,,0.096,0.074,,,0.097,0.069,,,0.091,,0.097,,,,,,0.106,,,,,0.0,0.089,0.08499999999999999,0.08566666666666667,0.097,0.106
147,07-03,,,,0.089,,,,,,0.096,,,,0.098,0.069,,,0.091,,0.097,,,,,,0.106,,,,,0.0,0.089,0.096,0.08600000000000001,0.097,0.106
148,07-04,,,,0.089,,,,,,0.096,,,,1.688,0.069,,,0.867,,1.654,,,,,,0.951,,,,,0.0,0.089,0.096,0.8746666666666666,1.654,0.951
149,07-05,,,,0.089,,,,,,0.096,,,,0.098,0.069,,,0.091,,0.096,,,,,,0.106,,,,,0.0,0.089,0.096,0.08600000000000001,0.096,0.106
150,07-06,,,,0.089,,,,,,0.096,,,,0.098,0.069,,,0.091,,0.097,,,,,,0.106,,,,,0.0,0.089,0.096,0.08600000000000001,0.097,0.106
151,07-07,,,,0.089,,,,,,0.096,,,,0.098,0.069,,,0.091,,0.096,,,,,,0.106,,,,,0.0,0.089,0.096,0.08600000000000001,0.096,0.106
152,07-08,,,,0.089,,,,,,0.096,0.077,,,0.098,0.07,,,0.091,,0.096,,,,,,0.106,,,,,0.0,0.089,0.0865,0.08633333333333333,0.096,0.106
153,07-09,,,,0.089,,,,,,0.096,0.073,,,0.097,0.07,,,0.842,,0.096,,,,,,0.106,,,,,0.0,0.089,0.08449999999999999,0.3363333333333333,0.096,0.106
154,07-10,,,,0.089,,,,,,0.096,0.07,,,0.097,0.07,,,0.091,,0.096,,,,,,0.106,,,,,0.0,0.089,0.083,0.08600000000000001,0.096,0.106
155,07-11,,,,0.089,,,,,,0.096,,,,,0.07,,,0.091,,,,,,,,0.981,,,,,0.0,0.089,0.096,0.0805,,0.981
156,07-12,,,,0.089,,,,,,0.095,0.071,,,0.367,0.069,,,0.901,,0.36,,,,,,0.106,,,,,0.0,0.089,0.08299999999999999,0.4456666666666667,0.36,0.106
157,07-13,,,,0.089,,,,,,0.095,,,,0.097,0.07,,,0.091,,0.096,,,,,,0.106,,,,,0.4,0.089,0.095,0.08600000000000001,0.096,0.106
158,07-14,,,,0.088,,,,,,0.095,0.07,,,0.097,0.07,,,0.841,,0.096,,,,,,0.106,,,,,0.0,0.088,0.0825,0.336,0.096,0.106
159,07-15,,,,0.089,,,,,,0.095,0.071,,,0.097,0.07,,,0.091,,0.096,,,,,,0.106,,,,,0.2,0.089,0.08299999999999999,0.08600000000000001,0.096,0.106
160,07-16,,,,0.088,,,,,,0.095,0.074,,,0.097,0.071,,,0.091,,0.095,,,,,,0.106,,,,,0.0,0.088,0.08449999999999999,0.08633333333333333,0.095,0.106
161,07-17,,,,0.089,,,,,,0.095,0.076,,,0.097,0.072,,,0.091,,0.096,,,,,,0.106,,,,,0.0,0.089,0.08549999999999999,0.08666666666666667,0.096,0.106
162,07-18,,,,0.088,,,,,,0.095,,,,0.097,0.07,,,0.09,,0.095,,,,,,0.106,,,,,0.0,0.088,0.095,0.08566666666666667,0.095,0.106
163,07-19,,,,0.088,,,,,,0.094,,,,0.097,0.069,,,,,0.095,,,,,,0.106,,,,,0.0,0.088,0.094,0.083,0.095,0.106
164,07-20,,,,0.088,,,,,,0.094,,,,0.097,0.07,,,0.334,,0.095,,,,,,0.106,,,,,0.0,0.088,0.094,0.167,0.095,0.106
165,07-21,,,,0.088,,,,,,0.094,,,,0.097,0.07,,,0.09,,0.095,,,,,,0.106,,,,,14.4,0.088,0.094,0.08566666666666667,0.095,0.106
166,07-22,,,,0.167,,,,,,0.122,,,,0.326,0.197,,,0.09,,0.137,,,,,,0.106,,,,,34.0,0.167,0.122,0.2043333333333333,0.137,0.106
167,07-23,,,,0.209,,,,,,0.193,,,,3.162,0.23,,,0.101,,0.25,,,,,,0.106,,,,,15.0,0.209,0.193,1.164333333333333,0.25,0.106
168,08-00,,,,0.183,,,,,,1.783,,,,,0.2,,,2.336,,2.236,,,,,,0.106,,,,,5.1,0.183,1.783,1.268,2.236,0.106
169,08-01,,,,0.175,,,,,,0.187,,,,2.745,0.193,,,0.148,,2.212,,,,,,0.127,,,,,2.2,0.175,0.187,1.028666666666667,2.212,0.127
170,08-02,,,,1.508,,,,,,0.181,,,,2.652,0.171,,,1.403,,4.086,,,,,,2.678,,,,,0.0,1.508,0.181,1.408666666666667,4.086,2.678
171,08-03,,,,0.155,,,,,,0.173,,,,2.423,0.153,,,0.146,,2.064,,,,,,0.17,,,,,0.6,0.155,0.173,0.9073333333333333,2.064,0.17
172,08-04,,,,0.146,,,,,,1.527,,,,2.131,0.142,,,1.332,,1.972,,,,,,1.601,,,,,0.0,0.146,1.527,1.201666666666666,1.972,1.601
173,08-05,,,,0.14,,,,,,0.159,,,,1.901,0.133,,,0.142,,0.204,,,,,,0.173,,,,,0.0,0.14,0.159,0.7253333333333333,0.204,0.173
174,08-06,,,,,,,,,,,,,,1.824,,,,1.304,,0.193,,,,,,3.01,,,,,0.0,,,1.564,0.193,3.01
175,08-07,,,,1.762,,,,,,1.914,,,,,0.122,,,0.139,,1.891,,,,,,1.582,,,,,0.0,1.762,1.914,0.1305,1.891,1.582
176,08-08,,,,0.134,,,,,,1.342,,,,3.52,0.118,,,2.415,,1.712,,,,,,0.17,,,,,0.0,0.134,1.342,2.017666666666666,1.712,0.17
177,08-09,,,,0.132,,,,,,2.52,,,,,0.114,,,1.259,,1.819,,,,,,0.168,,,,,0.0,0.132,2.52,0.6865,1.819,0.168
178,08-10,,,,0.131,,,,,,0.142,,,,1.965,0.112,,,0.135,,0.176,,,,,,0.167,,,,,0.0,0.131,0.142,0.7373333333333333,0.176,0.167
179,08-11,,,,0.13,,,,,,0.141,,,,4.34,0.109,,,0.134,,0.171,,,,,,0.166,,,,,0.0,0.13,0.141,1.527666666666667,0.171,0.166
180,08-12,,,,1.176,,,,,,0.139,,,,,0.108,,,0.133,,4.225,,,,,,2.896,,,,,0.2,1.176,0.139,0.1205,4.225,2.896
181,08-13,,,,0.127,,,,,,0.138,,,,0.549,0.106,,,0.132,,0.16,,,,,,0.164,,,,,0.0,0.127,0.138,0.2623333333333334,0.16,0.164
182,08-14,,,,0.126,,,,,,0.137,,,,0.142,0.104,,,0.131,,0.153,,,,,,0.163,,,,,0.0,0.126,0.137,0.1256666666666667,0.153,0.163
183,08-15,,,,0.125,,,,,,0.136,,,,1.287,0.103,,,1.202,,1.378,,,,,,1.499,,,,,0.0,0.125,0.136,0.8639999999999999,1.378,1.499
184,08-16,,,,0.123,,,,,,0.134,,,,3.605,0.102,,,0.129,,1.36,,,,,,1.481,,,,,0.0,0.123,0.134,1.278666666666667,1.36,1.481
185,08-17,,,,0.122,,,,,,0.133,,,,,0.101,,,0.128,,0.145,,,,,,0.16,,,,,0.3,0.122,0.133,0.1145,0.145,0.16
186,08-18,,,,0.121,,,,,,0.132,,,,0.516,0.101,,,0.127,,0.143,,,,,,0.16,,,,,0.0,0.121,0.132,0.248,0.143,0.16
187,08-19,,,,0.12,,,,,,0.131,,,,0.136,0.1,,,0.126,,0.142,,,,,,0.16,,,,,0.0,0.12,0.131,0.1206666666666667,0.142,0.16
188,08-20,,,,0.119,,,,,,0.129,,,,,0.099,,,0.125,,,,,,,,0.16,,,,,0.0,0.119,0.129,0.112,,0.16
189,08-21,,,,1.092,,,,,,1.201,,,,1.619,0.096,,,3.21,,1.668,,,,,,1.471,,,,,0.0,1.092,1.201,1.641666666666667,1.668,1.471
190,08-22,,,,1.091,,,,,,1.175,,,,,0.096,,,0.123,,2.406,,,,,,1.471,,,,,0.0,1.091,1.175,0.1095,2.406,1.471
191,08-23,,,,0.117,,,,,,0.126,,,,2.281,0.097,,,0.123,,1.228,,,,,,0.159,,,,,0.0,0.117,0.126,0.8336666666666668,1.228,0.159
192,09-00,,,,0.116,,,,,,0.125,,,,0.131,0.096,,,0.122,,0.134,,,,,,0.159,,,,,0.0,0.116,0.125,0.1163333333333333,0.134,0.159
193,09-01,,,,0.115,,,,,,0.124,,,,0.13,0.096,,,0.121,,0.133,,,,,,0.158,,,,,0.0,0.115,0.124,0.1156666666666667,0.133,0.158
194,09-02,,,,0.114,,,,,,0.123,,,,0.13,0.095,,,2.1,,0.132,,,,,,0.159,,,,,0.0,0.114,0.123,0.775,0.132,0.159
195,09-03,,,,0.113,,,,,,0.122,,,,2.241,0.094,,,0.12,,1.211,,,,,,1.462,,,,,0.0,0.113,0.122,0.8183333333333334,1.211,1.462
196,09-04,,,,0.113,,,,,,0.121,,,,0.128,0.094,,,0.119,,0.13,,,,,,0.158,,,,,0.0,0.113,0.121,0.1136666666666667,0.13,0.158
197,09-05,,,,0.112,,,,,,0.119,,,,0.127,0.093,,,1.092,,0.128,,,,,,0.159,,,,,0.0,0.112,0.119,0.4373333333333334,0.128,0.159
198,09-06,,,,0.111,,,,,,0.118,,,,1.166,0.093,,,0.118,,0.127,,,,,,0.158,,,,,0.0,0.111,0.118,0.4589999999999999,0.127,0.158
199,09-07,,,,1.1,,,,,,1.18,,,,0.125,0.094,,,0.117,,0.126,,,,,,1.461,,,,,0.0,1.1,1.18,0.112,0.126,1.461
200,09-08,,,,0.11,,,,,,0.117,,,,2.188,0.09,,,2.022,,0.125,,,,,,0.158,,,,,0.0,0.11,0.117,1.433333333333333,0.125,0.158
201,09-09,,,,0.109,,,,,,0.117,,,,0.124,0.092,,,0.115,,0.123,,,,,,0.158,,,,,0.0,0.109,0.117,0.1103333333333333,0.123,0.158
202,09-10,,,,0.108,,,,,,0.116,,,,0.123,0.092,,,0.115,,0.123,,,,,,0.158,,,,,0.0,0.108,0.116,0.11,0.123,0.158
203,09-11,,,,0.107,,,,,,0.114,,,,0.123,0.09,,,0.114,,0.122,,,,,,0.158,,,,,0.0,0.107,0.114,0.109,0.122,0.158
204,09-12,,,,0.107,,,,,,0.113,,,,0.123,0.09,,,0.113,,0.121,,,,,,0.159,,,,,0.0,0.107,0.113,0.1086666666666667,0.121,0.159
205,09-13,,,,0.106,,,,,,0.112,,,,0.122,0.091,,,0.113,,0.12,,,,,,0.159,,,,,0.0,0.106,0.112,0.1086666666666667,0.12,0.159
206,09-14,,,,0.106,,,,,,0.111,,,,0.121,0.09,,,0.112,,0.119,,,,,,0.159,,,,,0.0,0.106,0.111,0.1076666666666667,0.119,0.159
207,09-15,,,,0.106,,,,,,0.111,,,,0.121,0.089,,,0.112,,0.118,,,,,,0.159,,,,,0.0,0.106,0.111,0.1073333333333333,0.118,0.159
208,09-16,,,,0.105,,,,,,0.111,,,,0.12,0.089,,,0.111,,0.118,,,,,,0.159,,,,,0.0,0.105,0.111,0.1066666666666667,0.118,0.159
209,09-17,,,,0.104,,,,,,0.111,,,,0.119,0.089,,,0.111,,0.116,,,,,,0.159,,,,,0.0,0.104,0.111,0.1063333333333333,0.116,0.159
210,09-18,,,,0.104,,,,,,0.11,,,,0.119,0.089,,,0.11,,0.115,,,,,,0.159,,,,,0.0,0.104,0.11,0.106,0.115,0.159
211,09-19,,,,0.104,,,,,,0.11,,,,0.118,0.088,,,0.11,,0.114,,,,,,0.159,,,,,0.0,0.104,0.11,0.1053333333333333,0.114,0.159
