,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
13,01-13,,,,0.014,,,,,,0.019,,,,0.015,0.023,,,0.016,,0.021,,,,,,0.13,,,,,0.0,0.014,0.019,0.018,0.021,0.13
14,01-14,,,,0.014,,,,,,0.019,,,,0.015,0.021,,,0.016,,0.021,,,,,,0.13,,,,,0.0,0.014,0.019,0.01733333333333334,0.021,0.13
15,01-15,,,,0.014,,,,,,0.019,,,,0.015,0.022,,,0.016,,0.021,,,,,,0.13,,,,,0.0,0.014,0.019,0.01766666666666667,0.021,0.13
16,01-16,,,,0.014,,,,,,0.019,,,,0.015,0.022,,,0.016,,0.02,,,,,,0.129,,,,,0.0,0.014,0.019,0.01766666666666667,0.02,0.129
17,01-17,,,,0.014,,,,,,0.019,,,,0.015,0.02,,,0.016,,0.02,,,,,,0.129,,,,,0.0,0.014,0.019,0.017,0.02,0.129
18,01-18,,,,0.014,,,,,,0.019,,,,0.014,0.022,,,0.016,,0.02,,,,,,0.129,,,,,0.0,0.014,0.019,0.01733333333333333,0.02,0.129
19,01-19,,,,0.014,,,,,,0.018,,,,0.015,0.023,,,0.016,,0.02,,,,,,0.128,,,,,0.0,0.014,0.018,0.018,0.02,0.128
20,01-20,,,,0.014,,,,,,0.019,,,,0.014,0.024,,,0.016,,0.02,,,,,,0.128,,,,,0.0,0.014,0.019,0.018,0.02,0.128
21,01-21,,,,0.014,,,,,,0.018,,,,0.014,0.023,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01766666666666667,0.02,0.127
22,01-22,,,,0.014,,,,,,0.018,,,,0.014,0.025,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01833333333333333,0.02,0.127
23,01-23,,,,0.014,,,,,,0.018,,,,0.014,0.025,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01833333333333333,0.02,0.127
24,02-00,,,,0.014,,,,,,0.018,,,,0.014,0.025,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01833333333333333,0.02,0.127
25,02-01,,,,0.014,,,,,,0.018,,,,0.014,0.026,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01866666666666667,0.02,0.127
26,02-02,,,,0.014,,,,,,0.018,,,,0.014,0.023,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01766666666666667,0.02,0.127
27,02-03,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.017,0.02,0.127
28,02-04,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.017,0.02,0.127
29,02-05,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.017,0.02,0.127
30,02-06,,,,0.014,,,,,,0.018,,,,0.014,0.019,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01633333333333334,0.02,0.127
31,02-07,,,,0.014,,,,,,0.018,,,,0.014,0.02,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01666666666666667,0.02,0.127
32,02-08,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.017,0.02,0.127
33,02-09,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.017,0.02,0.127
34,02-10,,,,0.014,,,,,,0.018,,,,0.014,0.022,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01733333333333333,0.02,0.127
35,02-11,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.017,0.02,0.127
36,02-12,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.02,,,,,,0.128,,,,,0.0,0.014,0.018,0.017,0.02,0.128
37,02-13,,,,0.014,,,,,,0.018,,,,0.014,0.022,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01733333333333333,0.02,0.127
38,02-14,,,,0.014,,,,,,0.018,,,,0.014,0.022,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01733333333333333,0.02,0.127
39,02-15,,,,0.014,,,,,,0.018,,,,0.014,0.023,,,0.016,,0.02,,,,,,0.127,,,,,0.0,0.014,0.018,0.01766666666666667,0.02,0.127
40,02-16,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.019,,,,,,0.127,,,,,0.0,0.014,0.018,0.017,0.019,0.127
41,02-17,,,,0.014,,,,,,0.018,,,,0.014,0.019,,,0.015,,0.019,,,,,,0.127,,,,,0.0,0.014,0.018,0.016,0.019,0.127
42,02-18,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.015,,0.019,,,,,,0.126,,,,,0.0,0.014,0.017,0.01566666666666667,0.019,0.126
43,02-19,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.01666666666666667,0.019,0.125
44,02-20,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.01633333333333334,0.019,0.125
45,02-21,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.01666666666666667,0.019,0.125
46,02-22,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.016,0.019,0.125
47,02-23,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.015,,0.019,,,,,,0.124,,,,,0.0,0.014,0.017,0.01666666666666667,0.019,0.124
48,03-00,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.015,,0.019,,,,,,0.124,,,,,0.0,0.014,0.017,0.016,0.019,0.124
49,03-01,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.015,,0.019,,,,,,0.124,,,,,0.0,0.014,0.017,0.017,0.019,0.124
50,03-02,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.017,0.019,0.125
51,03-03,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.017,0.019,0.125
52,03-04,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.017,0.019,0.125
53,03-05,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.015,,0.019,,,,,,0.124,,,,,0.0,0.014,0.017,0.016,0.019,0.124
54,03-06,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.017,0.019,0.125
55,03-07,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.017,0.019,0.125
56,03-08,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.017,0.019,0.125
57,03-09,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.017,0.019,0.125
58,03-10,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.01633333333333334,0.019,0.125
59,03-11,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.01666666666666667,0.019,0.125
60,03-12,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.01633333333333334,0.019,0.125
61,03-13,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.015,,0.019,,,,,,0.125,,,,,0.0,0.014,0.017,0.01633333333333334,0.019,0.125
62,03-14,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.015,,0.019,,,,,,0.125,,,,,0.2,0.014,0.017,0.01666666666666667,0.019,0.125
63,03-15,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.015,,0.019,,,,,,0.124,,,,,0.0,0.014,0.017,0.01566666666666667,0.019,0.124
64,03-16,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.015,,0.018,,,,,,0.125,,,,,0.0,0.014,0.017,0.01633333333333334,0.018,0.125
65,03-17,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.015,,0.018,,,,,,0.124,,,,,0.0,0.014,0.017,0.01633333333333334,0.018,0.124
66,03-18,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.015,,0.018,,,,,,0.124,,,,,0.0,0.014,0.017,0.01666666666666667,0.018,0.124
67,03-19,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.015,,0.018,,,,,,0.123,,,,,0.0,0.014,0.017,0.016,0.018,0.123
68,03-20,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.013,0.017,0.01566666666666667,0.018,0.122
69,03-21,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.014,0.017,0.01633333333333334,0.018,0.122
70,03-22,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.014,0.017,0.01666666666666667,0.018,0.122
71,03-23,,,,0.014,,,,,,0.017,,,,0.014,0.023,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.014,0.017,0.017,0.018,0.122
72,04-00,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.014,0.017,0.01666666666666667,0.018,0.122
73,04-01,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.014,0.017,0.01633333333333334,0.018,0.122
74,04-02,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.014,0.017,0.01666666666666667,0.018,0.122
75,04-03,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.014,0.017,0.01666666666666667,0.017,0.122
76,04-04,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.013,0.017,0.01566666666666667,0.017,0.122
77,04-05,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.014,0.017,0.01633333333333334,0.018,0.122
78,04-06,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.014,0.017,0.016,0.017,0.122
79,04-07,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.013,0.017,0.01566666666666667,0.017,0.122
80,04-08,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.014,0.017,0.01566666666666667,0.017,0.122
81,04-09,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.014,,0.018,,,,,,0.122,,,,,0.0,0.013,0.017,0.01533333333333333,0.018,0.122
82,04-10,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.013,0.017,0.01533333333333333,0.017,0.122
83,04-11,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.014,,0.018,,,,,,0.123,,,,,0.0,0.013,0.017,0.016,0.018,0.123
84,04-12,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.013,0.017,0.01566666666666667,0.017,0.122
85,04-13,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.014,0.017,0.016,0.017,0.122
86,04-14,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.013,0.017,0.016,0.017,0.122
87,04-15,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.014,0.017,0.016,0.017,0.122
88,04-16,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.013,0.017,0.01633333333333334,0.017,0.122
89,04-17,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.013,0.017,0.016,0.017,0.122
90,04-18,,,,0.013,,,,,,0.016,,,,0.014,0.02,,,0.014,,0.017,,,,,,0.122,,,,,0.0,0.013,0.016,0.016,0.017,0.122
91,04-19,,,,0.013,,,,,,0.016,,,,0.014,0.021,,,0.014,,0.017,,,,,,0.121,,,,,0.0,0.013,0.016,0.01633333333333334,0.017,0.121
92,04-20,,,,0.013,,,,,,0.017,,,,0.013,0.019,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.017,0.01533333333333333,0.017,0.12
93,04-21,,,,0.013,,,,,,0.016,,,,0.014,0.018,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01533333333333333,0.017,0.12
94,04-22,,,,0.013,,,,,,0.016,,,,0.014,0.018,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01533333333333333,0.017,0.12
95,04-23,,,,0.013,,,,,,0.016,,,,0.014,0.018,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01533333333333333,0.017,0.12
96,05-00,,,,0.013,,,,,,0.016,,,,0.013,0.02,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01566666666666667,0.017,0.12
97,05-01,,,,0.013,,,,,,0.016,,,,0.013,0.02,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01566666666666667,0.017,0.12
98,05-02,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.015,0.017,0.12
99,05-03,,,,0.013,,,,,,0.016,,,,0.014,0.02,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.016,0.017,0.12
100,05-04,,,,0.013,,,,,,0.016,,,,0.014,0.02,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.016,0.017,0.12
101,05-05,,,,0.013,,,,,,0.016,,,,0.014,0.016,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01466666666666667,0.017,0.12
102,05-06,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.017,0.01533333333333333,0.017,0.12
103,05-07,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.014,,0.017,,,,,,0.121,,,,,0.0,0.013,0.017,0.01566666666666667,0.017,0.121
104,05-08,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.015,0.017,0.12
105,05-09,,,,0.013,,,,,,0.016,,,,0.014,0.018,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01533333333333333,0.017,0.12
106,05-10,,,,0.013,,,,,,0.016,,,,0.014,0.018,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01533333333333333,0.017,0.12
107,05-11,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.014,,0.017,,,,,,0.121,,,,,0.0,0.013,0.016,0.015,0.017,0.121
108,05-12,,,,0.013,,,,,,0.016,,,,0.014,0.017,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.015,0.017,0.12
109,05-13,,,,0.013,,,,,,0.016,,,,0.014,0.018,,,0.014,,0.017,,,,,,0.121,,,,,0.0,0.013,0.016,0.01533333333333333,0.017,0.121
110,05-14,,,,0.013,,,,,,0.016,,,,0.014,0.015,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01433333333333333,0.017,0.12
111,05-15,,,,0.013,,,,,,0.016,,,,0.014,0.017,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.015,0.017,0.12
112,05-16,,,,0.013,,,,,,0.016,,,,0.013,0.014,,,0.014,,0.017,,,,,,0.12,,,,,0.0,0.013,0.016,0.01366666666666667,0.017,0.12
113,05-17,,,,0.013,,,,,,0.016,,,,0.013,0.013,,,0.014,,0.017,,,,,,0.119,,,,,0.0,0.013,0.016,0.01333333333333333,0.017,0.119
114,05-18,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.017,,,,,,0.119,,,,,0.0,0.013,0.016,0.014,0.017,0.119
115,05-19,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.014,0.016,0.118
116,05-20,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.118
117,05-21,,,,0.013,,,,,,0.016,,,,0.013,0.017,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01466666666666667,0.016,0.118
118,05-22,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.015,0.016,0.118
119,05-23,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.016,,,,,,0.117,,,,,0.0,0.013,0.016,0.014,0.016,0.117
120,06-00,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.014,0.016,0.118
121,06-01,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.014,0.016,0.118
122,06-02,,,,0.013,,,,,,0.016,,,,0.013,0.014,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01366666666666667,0.016,0.118
123,06-03,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.014,0.016,0.118
124,06-04,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.118
125,06-05,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.118
126,06-06,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.118
127,06-07,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.013,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.014,0.016,0.118
128,06-08,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.118
129,06-09,,,,0.013,,,,,,0.016,,,,0.013,0.017,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01466666666666667,0.016,0.118
130,06-10,,,,0.013,,,,,,0.016,,,,0.014,0.017,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.015,0.016,0.118
131,06-11,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.118
132,06-12,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.118
133,06-13,,,,0.013,,,,,,0.016,,,,0.013,0.019,,,0.014,,0.016,,,,,,0.118,,,,,0.2,0.013,0.016,0.01533333333333333,0.016,0.118
134,06-14,,,,0.013,,,,,,0.016,,,,0.014,0.019,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01566666666666667,0.016,0.118
135,06-15,,,,0.013,,,,,,0.016,,,,0.013,0.02,,,0.014,,0.016,,,,,,0.118,,,,,0.0,0.013,0.016,0.01566666666666667,0.016,0.118
136,06-16,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.014,,0.016,,,,,,0.117,,,,,0.0,0.013,0.016,0.015,0.016,0.117
137,06-17,,,,0.013,,,,,,0.016,,,,0.013,0.019,,,0.014,,0.016,,,,,,0.117,,,,,0.0,0.013,0.016,0.01533333333333333,0.016,0.117
138,06-18,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.016,,,,,,0.116,,,,,0.0,0.013,0.016,0.014,0.016,0.116
139,06-19,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.016,,,,,,0.116,,,,,0.0,0.013,0.016,0.014,0.016,0.116
140,06-20,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.013,,0.016,,,,,,0.116,,,,,0.0,0.013,0.016,0.01366666666666667,0.016,0.116
141,06-21,,,,0.013,,,,,,0.016,,,,0.013,0.017,,,0.014,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.01466666666666667,0.016,0.115
142,06-22,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.114,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.114
143,06-23,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.014,,0.016,,,,,,0.114,,,,,0.0,0.013,0.016,0.01433333333333333,0.016,0.114
144,07-00,,,,0.013,,,,,,0.016,,,,0.013,0.017,,,0.014,,0.016,,,,,,0.114,,,,,0.0,0.013,0.016,0.01466666666666667,0.016,0.114
145,07-01,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.013,,0.016,,,,,,0.115,,,,,0.2,0.013,0.016,0.01466666666666667,0.016,0.115
146,07-02,,,,0.013,,,,,,0.016,,,,0.013,0.019,,,0.014,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.01533333333333333,0.016,0.115
147,07-03,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.013,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.014,0.016,0.115
148,07-04,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.014,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.015,0.016,0.115
149,07-05,,,,0.013,,,,,,0.015,,,,0.013,0.018,,,0.013,,0.016,,,,,,0.115,,,,,0.0,0.013,0.015,0.01466666666666667,0.016,0.115
150,07-06,,,,0.013,,,,,,0.016,,,,0.013,0.014,,,0.013,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.01333333333333333,0.016,0.115
151,07-07,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.013,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.01466666666666667,0.016,0.115
152,07-08,,,,0.013,,,,,,0.016,,,,0.013,0.014,,,0.014,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.01366666666666667,0.016,0.115
153,07-09,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.013,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.014,0.016,0.115
154,07-10,,,,0.013,,,,,,0.016,,,,0.013,0.016,,,0.013,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.014,0.016,0.115
155,07-11,,,,0.013,,,,,,0.016,,,,0.013,0.015,,,0.014,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.014,0.016,0.115
156,07-12,,,,0.013,,,,,,0.016,,,,0.013,0.017,,,0.014,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.01466666666666667,0.016,0.115
157,07-13,,,,0.013,,,,,,0.015,,,,0.013,0.017,,,0.014,,0.016,,,,,,0.116,,,,,0.4,0.013,0.015,0.01466666666666667,0.016,0.116
158,07-14,,,,0.013,,,,,,0.016,,,,0.013,0.017,,,0.014,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.01466666666666667,0.016,0.115
159,07-15,,,,0.013,,,,,,0.016,,,,0.013,0.018,,,0.013,,0.016,,,,,,0.115,,,,,0.0,0.013,0.016,0.01466666666666667,0.016,0.115
