,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
147,07-03,,,,0.404,0.435,,,,,0.451,0.392,,,0.43,0.326,,,0.44,,0.394,,,,,,0.374,,,,,0.0,0.4195,0.4215,0.3986666666666667,0.394,0.374
148,07-04,,,,0.405,0.435,,,,,0.452,0.392,,,0.43,0.326,,,0.44,,0.394,,,,,,0.374,,,,,0.0,0.42,0.422,0.3986666666666667,0.394,0.374
149,07-05,,,,0.404,0.435,,,,,0.452,0.392,,,0.431,0.326,,,0.439,,0.394,,,,,,0.375,,,,,0.0,0.4195,0.422,0.3986666666666667,0.394,0.375
150,07-06,,,,0.406,0.435,,,,,0.452,0.391,,,0.432,0.326,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.4205,0.4215,0.399,0.394,0.374
151,07-07,,,,0.406,0.435,,,,,0.453,0.391,,,0.431,0.326,,,0.44,,0.394,,,,,,0.374,,,,,0.0,0.4205,0.422,0.399,0.394,0.374
152,07-08,,,,0.407,0.435,,,,,0.453,0.392,,,0.431,0.326,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.421,0.4225,0.3986666666666667,0.394,0.374
153,07-09,,,,0.406,0.435,,,,,0.452,0.391,,,0.43,0.326,,,0.44,,0.394,,,,,,0.374,,,,,0.0,0.4205,0.4215,0.3986666666666667,0.394,0.374
154,07-10,,,,0.406,0.435,,,,,0.452,0.392,,,0.43,0.326,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.4205,0.422,0.3983333333333334,0.394,0.374
155,07-11,,,,0.406,0.435,,,,,0.452,0.393,,,0.429,0.326,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.4205,0.4225,0.398,0.394,0.374
156,07-12,,,,0.405,0.435,,,,,0.453,0.393,,,0.43,0.326,,,0.438,,0.394,,,,,,0.374,,,,,0.3,0.42,0.423,0.398,0.394,0.374
157,07-13,,,,0.407,0.435,,,,,0.453,0.393,,,0.429,0.326,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.421,0.423,0.398,0.394,0.374
158,07-14,,,,0.425,0.436,,,,,0.458,0.394,,,0.429,0.327,,,0.439,,0.394,,,,,,0.374,,,,,18.2,0.4305,0.426,0.3983333333333334,0.394,0.374
159,07-15,,,,0.465,0.437,,,,,0.467,0.394,,,0.433,0.328,,,0.441,,0.395,,,,,,0.375,,,,,2.6,0.451,0.4305,0.4006666666666667,0.395,0.375
160,07-16,,,,0.465,0.437,,,,,0.468,0.395,,,0.434,0.328,,,0.441,,0.395,,,,,,0.375,,,,,2.6,0.451,0.4315,0.401,0.395,0.375
161,07-17,,,,0.466,0.437,,,,,0.467,0.395,,,0.433,0.328,,,0.441,,0.395,,,,,,0.374,,,,,0.0,0.4515,0.431,0.4006666666666667,0.395,0.374
162,07-18,,,,0.465,0.438,,,,,0.467,0.395,,,0.432,0.328,,,0.441,,0.394,,,,,,0.374,,,,,0.0,0.4515,0.431,0.4003333333333334,0.394,0.374
163,07-19,,,,0.464,0.437,,,,,0.467,0.395,,,0.433,0.329,,,0.44,,0.394,,,,,,0.374,,,,,0.0,0.4505,0.431,0.4006666666666667,0.394,0.374
164,07-20,,,,0.461,0.437,,,,,0.467,0.394,,,0.433,0.329,,,0.44,,0.394,,,,,,0.374,,,,,0.0,0.449,0.4305,0.4006666666666667,0.394,0.374
165,07-21,,,,0.46,0.436,,,,,0.466,0.394,,,0.432,0.329,,,0.44,,0.394,,,,,,0.374,,,,,0.0,0.448,0.43,0.4003333333333334,0.394,0.374
166,07-22,,,,0.46,0.437,,,,,0.466,0.394,,,0.43,0.328,,,0.44,,0.394,,,,,,0.374,,,,,0.0,0.4485,0.43,0.3993333333333333,0.394,0.374
167,07-23,,,,0.461,0.436,,,,,0.465,0.394,,,0.43,0.328,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.4485,0.4295,0.399,0.394,0.374
168,08-00,,,,0.456,0.437,,,,,0.464,0.394,,,0.431,0.328,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.4465,0.429,0.3993333333333333,0.394,0.374
169,08-01,,,,0.451,0.436,,,,,0.464,0.394,,,0.43,0.329,,,0.438,,0.394,,,,,,0.374,,,,,0.0,0.4435,0.429,0.399,0.394,0.374
170,08-02,,,,0.452,0.436,,,,,0.465,0.394,,,0.43,0.329,,,0.438,,0.393,,,,,,0.374,,,,,0.0,0.444,0.4295,0.399,0.393,0.374
171,08-03,,,,0.453,0.437,,,,,0.466,0.394,,,0.429,0.328,,,0.438,,0.394,,,,,,0.374,,,,,0.0,0.445,0.43,0.3983333333333334,0.394,0.374
172,08-04,,,,0.455,0.438,,,,,0.466,0.395,,,0.429,0.329,,,0.438,,0.393,,,,,,0.374,,,,,0.0,0.4465,0.4305,0.3986666666666667,0.393,0.374
173,08-05,,,,0.454,0.438,,,,,0.466,0.396,,,0.429,0.328,,,0.438,,0.393,,,,,,0.374,,,,,0.0,0.446,0.431,0.3983333333333334,0.393,0.374
174,08-06,,,,0.455,0.438,,,,,0.466,0.396,,,0.429,0.328,,,0.438,,0.394,,,,,,0.374,,,,,0.0,0.4465,0.431,0.3983333333333334,0.394,0.374
175,08-07,,,,0.456,0.438,,,,,0.467,0.396,,,0.429,0.328,,,0.439,,0.393,,,,,,0.374,,,,,0.0,0.447,0.4315,0.3986666666666667,0.393,0.374
176,08-08,,,,0.456,0.439,,,,,0.467,0.397,,,0.43,0.329,,,0.438,,0.394,,,,,,0.374,,,,,0.0,0.4475,0.4320000000000001,0.399,0.394,0.374
177,08-09,,,,0.457,0.439,,,,,0.469,0.397,,,0.43,0.329,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.448,0.433,0.3993333333333333,0.394,0.374
178,08-10,,,,0.457,0.439,,,,,0.47,0.397,,,0.429,0.33,,,0.439,,0.393,,,,,,0.374,,,,,0.0,0.448,0.4335,0.3993333333333333,0.393,0.374
179,08-11,,,,0.456,0.439,,,,,0.47,0.397,,,0.428,0.329,,,0.44,,0.393,,,,,,0.374,,,,,0.0,0.4475,0.4335,0.399,0.393,0.374
180,08-12,,,,0.454,0.439,,,,,0.47,0.397,,,0.429,0.329,,,0.439,,0.393,,,,,,0.374,,,,,0.0,0.4465,0.4335,0.399,0.393,0.374
181,08-13,,,,0.454,0.439,,,,,0.47,0.398,,,0.429,0.331,,,0.439,,0.393,,,,,,0.374,,,,,0.0,0.4465,0.434,0.3996666666666667,0.393,0.374
182,08-14,,,,0.454,0.439,,,,,0.471,0.399,,,0.429,0.33,,,0.439,,0.393,,,,,,0.374,,,,,0.0,0.4465,0.435,0.3993333333333333,0.393,0.374
183,08-15,,,,0.453,0.439,,,,,0.471,0.399,,,0.43,0.33,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.446,0.435,0.3996666666666667,0.394,0.374
184,08-16,,,,0.451,0.439,,,,,0.47,0.399,,,0.43,0.33,,,0.44,,0.393,,,,,,0.374,,,,,0.0,0.445,0.4345,0.4,0.393,0.374
185,08-17,,,,0.448,0.439,,,,,0.47,0.398,,,0.429,0.331,,,0.44,,0.393,,,,,,0.374,,,,,0.0,0.4435,0.434,0.4,0.393,0.374
186,08-18,,,,0.446,0.438,,,,,0.47,0.397,,,0.43,0.33,,,0.441,,0.394,,,,,,0.374,,,,,0.0,0.442,0.4335,0.4003333333333334,0.394,0.374
187,08-19,,,,0.441,0.437,,,,,0.467,0.397,,,0.429,0.329,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.439,0.4320000000000001,0.399,0.394,0.374
188,08-20,,,,0.439,0.437,,,,,0.465,0.396,,,0.427,0.33,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.438,0.4305,0.3986666666666667,0.394,0.374
189,08-21,,,,0.437,0.437,,,,,0.459,0.396,,,0.427,0.328,,,0.438,,0.394,,,,,,0.374,,,,,0.0,0.437,0.4275,0.3976666666666667,0.394,0.374
190,08-22,,,,0.435,0.436,,,,,0.459,0.394,,,0.425,0.329,,,0.439,,0.394,,,,,,0.374,,,,,0.0,0.4355,0.4265,0.3976666666666667,0.394,0.374
191,08-23,,,,0.436,0.436,,,,,0.457,0.394,,,0.426,0.328,,,0.437,,0.395,,,,,,0.374,,,,,0.0,0.436,0.4255,0.397,0.395,0.374
192,09-00,,,,0.437,0.436,,,,,0.457,0.394,,,0.427,0.328,,,0.437,,0.394,,,,,,0.374,,,,,0.0,0.4365,0.4255,0.3973333333333333,0.394,0.374
193,09-01,,,,0.436,0.436,,,,,0.458,0.394,,,0.428,0.328,,,0.437,,0.394,,,,,,0.373,,,,,0.0,0.436,0.426,0.3976666666666667,0.394,0.373
194,09-02,,,,0.435,0.436,,,,,0.459,0.394,,,0.427,0.328,,,0.436,,0.394,,,,,,0.374,,,,,0.0,0.4355,0.4265,0.397,0.394,0.374
195,09-03,,,,0.436,0.437,,,,,0.459,0.395,,,0.427,0.328,,,0.435,,0.394,,,,,,0.374,,,,,0.0,0.4365,0.427,0.3966666666666667,0.394,0.374
196,09-04,,,,0.438,0.437,,,,,0.459,0.396,,,0.426,0.328,,,0.436,,0.393,,,,,,0.373,,,,,0.0,0.4375,0.4275,0.3966666666666667,0.393,0.373
197,09-05,,,,0.439,0.437,,,,,0.459,0.396,,,0.426,0.328,,,0.436,,0.394,,,,,,0.373,,,,,0.0,0.438,0.4275,0.3966666666666667,0.394,0.373
198,09-06,,,,0.439,0.437,,,,,0.459,0.396,,,0.425,0.327,,,0.436,,0.393,,,,,,0.374,,,,,0.0,0.438,0.4275,0.396,0.393,0.374
199,09-07,,,,0.44,0.437,,,,,0.46,0.396,,,0.424,0.328,,,0.435,,0.393,,,,,,0.374,,,,,0.0,0.4385,0.428,0.3956666666666667,0.393,0.374
200,09-08,,,,0.436,0.437,,,,,0.46,0.396,,,0.423,0.329,,,0.435,,0.393,,,,,,0.374,,,,,0.0,0.4365,0.428,0.3956666666666667,0.393,0.374
201,09-09,,,,0.435,0.437,,,,,0.46,0.398,,,0.424,0.329,,,0.435,,0.393,,,,,,0.373,,,,,0.0,0.436,0.429,0.396,0.393,0.373
202,09-10,,,,0.435,0.437,,,,,0.46,0.398,,,0.424,0.328,,,0.435,,0.393,,,,,,0.373,,,,,0.0,0.436,0.429,0.3956666666666667,0.393,0.373
203,09-11,,,,0.435,0.438,,,,,0.461,0.398,,,0.425,0.328,,,0.435,,0.393,,,,,,0.374,,,,,0.0,0.4365,0.4295,0.396,0.393,0.374
204,09-12,,,,0.436,0.437,,,,,0.461,0.398,,,0.424,0.328,,,0.435,,0.393,,,,,,0.373,,,,,0.0,0.4365,0.4295,0.3956666666666667,0.393,0.373
205,09-13,,,,0.435,0.438,,,,,0.462,0.398,,,0.425,0.33,,,0.436,,0.392,,,,,,0.374,,,,,0.0,0.4365,0.43,0.397,0.392,0.374
206,09-14,,,,0.436,0.438,,,,,0.462,0.399,,,0.425,0.329,,,0.435,,0.393,,,,,,0.373,,,,,0.0,0.437,0.4305,0.3963333333333334,0.393,0.373
207,09-15,,,,0.435,0.438,,,,,0.463,0.399,,,0.425,0.329,,,0.435,,0.393,,,,,,0.373,,,,,0.0,0.4365,0.431,0.3963333333333334,0.393,0.373
208,09-16,,,,0.434,0.438,,,,,0.462,0.399,,,0.424,0.329,,,0.435,,0.393,,,,,,0.373,,,,,0.0,0.436,0.4305,0.396,0.393,0.373
209,09-17,,,,0.43,0.437,,,,,0.461,0.398,,,0.425,0.329,,,0.436,,0.392,,,,,,0.373,,,,,0.0,0.4335,0.4295,0.3966666666666667,0.392,0.373
210,09-18,,,,0.429,0.437,,,,,0.46,0.398,,,0.424,0.329,,,0.436,,0.393,,,,,,0.373,,,,,0.0,0.433,0.429,0.3963333333333334,0.393,0.373
211,09-19,,,,0.426,0.436,,,,,0.459,0.398,,,0.424,0.328,,,0.436,,0.393,,,,,,0.373,,,,,0.0,0.431,0.4285,0.396,0.393,0.373
212,09-20,,,,0.424,0.436,,,,,0.458,0.397,,,0.424,0.328,,,0.436,,0.393,,,,,,0.373,,,,,0.0,0.43,0.4275,0.396,0.393,0.373
213,09-21,,,,0.423,0.436,,,,,0.457,0.397,,,0.424,0.328,,,0.435,,0.393,,,,,,0.373,,,,,0.0,0.4295,0.427,0.3956666666666667,0.393,0.373
214,09-22,,,,0.422,0.435,,,,,0.455,0.395,,,0.423,0.327,,,0.434,,0.393,,,,,,0.372,,,,,0.0,0.4285,0.425,0.3946666666666667,0.393,0.372
215,09-23,,,,0.421,0.435,,,,,0.454,0.395,,,0.423,0.326,,,0.434,,0.393,,,,,,0.373,,,,,0.0,0.428,0.4245,0.3943333333333334,0.393,0.373
216,10-00,,,,0.423,0.435,,,,,0.454,0.395,,,0.422,0.326,,,0.433,,0.392,,,,,,0.373,,,,,0.0,0.429,0.4245,0.3936666666666667,0.392,0.373
217,10-01,,,,0.423,0.435,,,,,0.454,0.395,,,0.422,0.326,,,0.433,,0.392,,,,,,0.373,,,,,0.0,0.429,0.4245,0.3936666666666667,0.392,0.373
218,10-02,,,,0.424,0.436,,,,,0.454,0.395,,,0.421,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0.0,0.43,0.4245,0.393,0.392,0.373
219,10-03,,,,0.425,0.436,,,,,0.454,0.395,,,0.421,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0.0,0.4305,0.4245,0.393,0.392,0.373
220,10-04,,,,0.426,0.436,,,,,0.455,0.396,,,0.421,0.326,,,0.433,,0.392,,,,,,0.373,,,,,0.0,0.431,0.4255,0.3933333333333333,0.392,0.373
221,10-05,,,,0.427,0.436,,,,,0.456,0.397,,,0.421,0.326,,,0.433,,0.392,,,,,,0.373,,,,,0.0,0.4315,0.4265,0.3933333333333333,0.392,0.373
222,10-06,,,,0.427,0.436,,,,,0.456,0.397,,,0.422,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0.0,0.4315,0.4265,0.3933333333333333,0.392,0.373
223,10-07,,,,0.427,0.436,,,,,0.457,0.397,,,0.421,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0.0,0.4315,0.427,0.393,0.392,0.373
224,10-08,,,,0.428,0.436,,,,,0.457,0.397,,,0.422,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0.0,0.432,0.427,0.3933333333333333,0.392,0.373
225,10-09,,,,0.428,0.436,,,,,0.457,0.397,,,0.421,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0.0,0.432,0.427,0.393,0.392,0.373
226,10-10,,,,0.43,0.437,,,,,0.457,0.397,,,0.42,0.326,,,0.432,,0.391,,,,,,0.373,,,,,0.0,0.4335,0.427,0.3926666666666667,0.391,0.373
227,10-11,,,,0.43,0.437,,,,,0.457,0.398,,,0.421,0.326,,,0.432,,0.391,,,,,,0.372,,,,,0.0,0.4335,0.4275,0.393,0.391,0.372
228,10-12,,,,0.429,0.437,,,,,0.458,0.398,,,0.42,0.327,,,0.432,,0.391,,,,,,0.372,,,,,0.0,0.433,0.428,0.393,0.391,0.372
229,10-13,,,,0.43,0.438,,,,,0.458,0.398,,,0.421,0.327,,,0.433,,0.392,,,,,,0.373,,,,,0.0,0.434,0.428,0.3936666666666667,0.392,0.373
230,10-14,,,,0.429,0.437,,,,,0.458,0.398,,,0.419,0.327,,,0.432,,0.392,,,,,,0.373,,,,,0.0,0.433,0.428,0.3926666666666667,0.392,0.373
231,10-15,,,,0.429,0.437,,,,,0.458,0.398,,,0.42,0.327,,,0.432,,0.391,,,,,,0.372,,,,,0.0,0.433,0.428,0.393,0.391,0.372
232,10-16,,,,0.426,0.437,,,,,0.458,0.398,,,0.419,0.327,,,0.432,,0.392,,,,,,0.372,,,,,0.0,0.4315,0.428,0.3926666666666667,0.392,0.372
233,10-17,,,,0.425,0.436,,,,,0.457,0.398,,,0.42,0.326,,,0.432,,0.391,,,,,,0.372,,,,,0.0,0.4305,0.4275,0.3926666666666667,0.391,0.372
234,10-18,,,,0.423,0.436,,,,,0.457,0.397,,,0.419,0.326,,,0.432,,0.392,,,,,,0.372,,,,,0.0,0.4295,0.427,0.3923333333333334,0.392,0.372
235,10-19,,,,0.421,0.435,,,,,0.457,0.397,,,0.418,0.326,,,0.432,,0.392,,,,,,0.372,,,,,0.0,0.428,0.427,0.392,0.392,0.372
236,10-20,,,,0.42,0.434,,,,,0.455,0.396,,,0.417,0.325,,,0.432,,0.391,,,,,,0.372,,,,,0.0,0.427,0.4255,0.3913333333333333,0.391,0.372
237,10-21,,,,0.419,0.435,,,,,0.455,0.395,,,0.414,0.325,,,0.432,,0.391,,,,,,0.372,,,,,0.0,0.427,0.425,0.3903333333333334,0.391,0.372
238,10-22,,,,0.419,0.435,,,,,0.454,0.396,,,0.411,0.325,,,0.431,,0.391,,,,,,0.372,,,,,0.0,0.427,0.425,0.389,0.391,0.372
239,10-23,,,,0.42,0.435,,,,,0.454,0.396,,,0.408,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.4275,0.425,0.3873333333333333,0.391,0.372
240,11-00,,,,0.42,0.434,,,,,0.454,0.396,,,0.404,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.427,0.425,0.386,0.391,0.372
241,11-01,,,,0.421,0.435,,,,,0.454,0.396,,,0.403,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.428,0.425,0.3856666666666667,0.391,0.372
242,11-02,,,,0.422,0.435,,,,,0.454,0.395,,,0.404,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.4285,0.4245,0.386,0.391,0.372
243,11-03,,,,0.422,0.435,,,,,0.455,0.395,,,0.403,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.4285,0.425,0.3856666666666667,0.391,0.372
244,11-04,,,,0.423,0.435,,,,,0.455,0.395,,,0.402,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.429,0.425,0.3853333333333333,0.391,0.372
245,11-05,,,,0.424,0.436,,,,,0.455,0.396,,,0.402,0.324,,,0.429,,0.391,,,,,,0.372,,,,,0.0,0.43,0.4255,0.385,0.391,0.372
246,11-06,,,,0.423,0.436,,,,,0.456,0.397,,,0.403,0.324,,,0.429,,0.391,,,,,,0.372,,,,,0.0,0.4295,0.4265,0.3853333333333334,0.391,0.372
247,11-07,,,,0.424,0.436,,,,,0.456,0.397,,,0.406,0.324,,,0.429,,0.391,,,,,,0.372,,,,,0.0,0.43,0.4265,0.3863333333333334,0.391,0.372
248,11-08,,,,0.426,0.436,,,,,0.456,0.397,,,0.407,0.325,,,0.43,,0.39,,,,,,0.372,,,,,0.0,0.431,0.4265,0.3873333333333333,0.39,0.372
249,11-09,,,,0.423,0.436,,,,,0.456,0.397,,,0.407,0.325,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.4295,0.4265,0.3873333333333333,0.391,0.372
250,11-10,,,,0.425,0.436,,,,,0.456,0.397,,,0.408,0.325,,,0.43,,0.39,,,,,,0.371,,,,,0.0,0.4305,0.4265,0.3876666666666667,0.39,0.371
251,11-11,,,,0.425,0.436,,,,,0.456,0.397,,,0.406,0.325,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.4305,0.4265,0.387,0.391,0.372
252,11-12,,,,0.424,0.436,,,,,0.456,0.397,,,0.404,0.325,,,0.43,,0.391,,,,,,0.372,,,,,0.0,0.43,0.4265,0.3863333333333334,0.391,0.372
253,11-13,,,,0.423,0.436,,,,,0.457,0.398,,,0.405,0.325,,,0.43,,0.391,,,,,,0.371,,,,,0.0,0.4295,0.4275,0.3866666666666667,0.391,0.371
254,11-14,,,,0.424,0.436,,,,,0.456,0.399,,,0.404,0.325,,,0.43,,0.391,,,,,,0.371,,,,,0.0,0.43,0.4275,0.3863333333333334,0.391,0.371
255,11-15,,,,0.423,0.436,,,,,0.456,0.399,,,0.403,0.325,,,0.43,,0.39,,,,,,0.371,,,,,0.0,0.4295,0.4275,0.386,0.39,0.371
256,11-16,,,,0.423,0.436,,,,,0.456,0.399,,,0.404,0.325,,,0.43,,0.39,,,,,,0.371,,,,,0.0,0.4295,0.4275,0.3863333333333334,0.39,0.371
257,11-17,,,,0.422,0.436,,,,,0.456,0.399,,,0.406,0.325,,,0.43,,0.39,,,,,,0.371,,,,,0.0,0.429,0.4275,0.387,0.39,0.371
258,11-18,,,,0.421,0.436,,,,,0.455,0.399,,,0.405,0.325,,,0.429,,0.391,,,,,,0.371,,,,,0.0,0.4285,0.427,0.3863333333333334,0.391,0.371
259,11-19,,,,0.421,0.436,,,,,0.455,0.397,,,0.403,0.324,,,0.429,,0.39,,,,,,0.371,,,,,0.0,0.4285,0.426,0.3853333333333334,0.39,0.371
260,11-20,,,,0.419,0.435,,,,,0.455,0.397,,,0.407,0.324,,,0.429,,0.391,,,,,,0.371,,,,,0.0,0.427,0.426,0.3866666666666667,0.391,0.371
261,11-21,,,,0.418,0.435,,,,,0.454,0.397,,,0.407,0.324,,,0.429,,0.391,,,,,,0.371,,,,,0.0,0.4265,0.4255,0.3866666666666667,0.391,0.371
262,11-22,,,,0.417,0.435,,,,,0.453,0.397,,,0.404,0.323,,,0.429,,0.39,,,,,,0.371,,,,,0.0,0.426,0.425,0.3853333333333334,0.39,0.371
263,11-23,,,,0.417,0.435,,,,,0.453,0.397,,,0.405,0.323,,,0.429,,0.39,,,,,,0.371,,,,,0.0,0.426,0.425,0.3856666666666667,0.39,0.371
264,12-00,,,,0.417,0.435,,,,,0.452,0.397,,,0.403,0.323,,,0.429,,0.391,,,,,,0.371,,,,,0.0,0.426,0.4245,0.385,0.391,0.371
265,12-01,,,,0.418,0.435,,,,,0.453,0.397,,,0.401,0.323,,,0.428,,0.391,,,,,,0.371,,,,,0.0,0.4265,0.425,0.384,0.391,0.371
266,12-02,,,,0.416,0.435,,,,,0.453,0.397,,,0.408,0.323,,,0.428,,0.39,,,,,,0.371,,,,,0.0,0.4255,0.425,0.3863333333333334,0.39,0.371
267,12-03,,,,0.416,0.435,,,,,0.454,0.397,,,0.405,0.323,,,0.428,,0.39,,,,,,0.371,,,,,0.0,0.4255,0.4255,0.3853333333333333,0.39,0.371
268,12-04,,,,0.418,0.435,,,,,0.453,0.397,,,0.402,0.323,,,0.427,,0.391,,,,,,0.371,,,,,0.0,0.4265,0.425,0.3840000000000001,0.391,0.371
269,12-05,,,,0.418,0.436,,,,,0.454,0.399,,,0.401,0.323,,,0.427,,0.39,,,,,,0.371,,,,,0.0,0.427,0.4265,0.3836666666666667,0.39,0.371
270,12-06,,,,0.419,0.436,,,,,0.454,0.399,,,0.401,0.323,,,0.427,,0.39,,,,,,0.371,,,,,0.0,0.4275,0.4265,0.3836666666666667,0.39,0.371
271,12-07,,,,0.419,0.436,,,,,0.454,0.398,,,0.401,0.324,,,0.427,,0.391,,,,,,0.371,,,,,0.0,0.4275,0.426,0.3840000000000001,0.391,0.371
272,12-08,,,,0.42,0.436,,,,,0.454,0.398,,,0.403,0.324,,,0.427,,0.39,,,,,,0.371,,,,,0.0,0.428,0.426,0.3846666666666667,0.39,0.371
273,12-09,,,,0.419,0.436,,,,,0.455,0.398,,,0.403,0.324,,,0.427,,0.39,,,,,,0.371,,,,,0.0,0.4275,0.4265,0.3846666666666667,0.39,0.371
274,12-10,,,,0.42,0.436,,,,,0.454,0.398,,,0.402,0.324,,,0.428,,0.39,,,,,,0.371,,,,,0.0,0.428,0.426,0.3846666666666667,0.39,0.371
275,12-11,,,,0.419,0.436,,,,,0.454,0.398,,,0.403,0.324,,,0.428,,0.39,,,,,,0.371,,,,,0.0,0.4275,0.426,0.385,0.39,0.371
276,12-12,,,,0.419,0.436,,,,,0.454,0.398,,,0.402,0.324,,,0.428,,0.39,,,,,,0.371,,,,,0.0,0.4275,0.426,0.3846666666666667,0.39,0.371
277,12-13,,,,0.419,0.436,,,,,0.455,0.399,,,0.406,0.324,,,0.428,,0.39,,,,,,0.371,,,,,1.2,0.4275,0.427,0.386,0.39,0.371
278,12-14,,,,0.421,0.436,,,,,0.455,0.399,,,0.406,0.325,,,0.428,,0.39,,,,,,0.371,,,,,0.0,0.4285,0.427,0.3863333333333334,0.39,0.371
279,12-15,,,,0.42,0.436,,,,,0.455,0.399,,,0.404,0.325,,,0.428,,0.391,,,,,,0.371,,,,,0.0,0.428,0.427,0.3856666666666667,0.391,0.371
280,12-16,,,,0.42,0.436,,,,,0.455,0.399,,,0.401,0.325,,,0.428,,0.39,,,,,,0.371,,,,,0.0,0.428,0.427,0.3846666666666667,0.39,0.371
281,12-17,,,,0.419,0.436,,,,,0.455,0.399,,,0.403,0.325,,,0.428,,0.391,,,,,,0.371,,,,,0.0,0.4275,0.427,0.3853333333333333,0.391,0.371
282,12-18,,,,0.418,0.436,,,,,0.454,0.399,,,0.403,0.324,,,0.428,,0.391,,,,,,0.371,,,,,0.0,0.427,0.4265,0.385,0.391,0.371
283,12-19,,,,0.417,0.436,,,,,0.454,0.399,,,0.408,0.324,,,0.428,,0.39,,,,,,0.371,,,,,0.0,0.4265,0.4265,0.3866666666666667,0.39,0.371
284,12-20,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.324,,,0.427,,0.39,,,,,,0.37,,,,,0.0,0.426,0.427,0.3843333333333334,0.39,0.37
285,12-21,,,,0.416,0.436,,,,,0.455,0.398,,,0.402,0.324,,,0.427,,0.39,,,,,,0.37,,,,,0.0,0.426,0.4265,0.3843333333333334,0.39,0.37
286,12-22,,,,0.416,0.436,,,,,0.454,0.398,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0.0,0.426,0.426,0.3833333333333334,0.39,0.37
287,12-23,,,,0.416,0.436,,,,,0.454,0.398,,,0.402,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0.0,0.426,0.426,0.3840000000000001,0.39,0.37
288,13-00,,,,0.416,0.436,,,,,0.453,0.398,,,0.401,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0.0,0.426,0.4255,0.3836666666666667,0.39,0.37
289,13-01,,,,0.416,0.436,,,,,0.453,0.398,,,0.403,0.322,,,0.427,,0.391,,,,,,0.37,,,,,0.0,0.426,0.4255,0.3840000000000001,0.391,0.37
290,13-02,,,,0.416,0.436,,,,,0.454,0.398,,,0.401,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0.0,0.426,0.426,0.3836666666666667,0.39,0.37
291,13-03,,,,0.416,0.436,,,,,0.453,0.399,,,0.402,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0.0,0.426,0.426,0.3836666666666667,0.39,0.37
292,13-04,,,,0.418,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0.0,0.427,0.427,0.3833333333333334,0.39,0.37
293,13-05,,,,0.418,0.436,,,,,0.453,0.399,,,0.401,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0.0,0.427,0.426,0.3833333333333333,0.39,0.37
294,13-06,,,,0.417,0.436,,,,,0.453,0.4,,,0.4,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0.0,0.4265,0.4265,0.383,0.39,0.37
295,13-07,,,,0.417,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0.0,0.4265,0.427,0.3833333333333334,0.39,0.37
296,13-08,,,,0.417,0.436,,,,,0.454,0.4,,,0.399,0.323,,,0.427,,0.39,,,,,,0.369,,,,,0.0,0.4265,0.427,0.383,0.39,0.369
