DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
07-14,,,,0.425,0.436,,,,,0.458,0.394,,,0.429,0.327,,,0.439,,0.394,,,,,,0.374,,,,,18.2,0.4305,0.426,0.398333333,0.394,0.374
07-15,,,,0.465,0.437,,,,,0.467,0.394,,,0.433,0.328,,,0.441,,0.395,,,,,,0.375,,,,,2.6,0.451,0.4305,0.400666667,0.395,0.375
07-16,,,,0.465,0.437,,,,,0.468,0.395,,,0.434,0.328,,,0.441,,0.395,,,,,,0.375,,,,,2.6,0.451,0.4315,0.401,0.395,0.375
07-17,,,,0.466,0.437,,,,,0.467,0.395,,,0.433,0.328,,,0.441,,0.395,,,,,,0.374,,,,,0,0.4515,0.431,0.400666667,0.395,0.374
07-18,,,,0.465,0.438,,,,,0.467,0.395,,,0.432,0.328,,,0.441,,0.394,,,,,,0.374,,,,,0,0.4515,0.431,0.400333333,0.394,0.374
07-19,,,,0.464,0.437,,,,,0.467,0.395,,,0.433,0.329,,,0.44,,0.394,,,,,,0.374,,,,,0,0.4505,0.431,0.400666667,0.394,0.374
07-20,,,,0.461,0.437,,,,,0.467,0.394,,,0.433,0.329,,,0.44,,0.394,,,,,,0.374,,,,,0,0.449,0.4305,0.400666667,0.394,0.374
07-21,,,,0.46,0.436,,,,,0.466,0.394,,,0.432,0.329,,,0.44,,0.394,,,,,,0.374,,,,,0,0.448,0.43,0.400333333,0.394,0.374
07-22,,,,0.46,0.437,,,,,0.466,0.394,,,0.43,0.328,,,0.44,,0.394,,,,,,0.374,,,,,0,0.4485,0.43,0.399333333,0.394,0.374
07-23,,,,0.461,0.436,,,,,0.465,0.394,,,0.43,0.328,,,0.439,,0.394,,,,,,0.374,,,,,0,0.4485,0.4295,0.399,0.394,0.374
08-00,,,,0.456,0.437,,,,,0.464,0.394,,,0.431,0.328,,,0.439,,0.394,,,,,,0.374,,,,,0,0.4465,0.429,0.399333333,0.394,0.374
08-01,,,,0.451,0.436,,,,,0.464,0.394,,,0.43,0.329,,,0.438,,0.394,,,,,,0.374,,,,,0,0.4435,0.429,0.399,0.394,0.374
08-02,,,,0.452,0.436,,,,,0.465,0.394,,,0.43,0.329,,,0.438,,0.393,,,,,,0.374,,,,,0,0.444,0.4295,0.399,0.393,0.374
08-03,,,,0.453,0.437,,,,,0.466,0.394,,,0.429,0.328,,,0.438,,0.394,,,,,,0.374,,,,,0,0.445,0.43,0.398333333,0.394,0.374
08-04,,,,0.455,0.438,,,,,0.466,0.395,,,0.429,0.329,,,0.438,,0.393,,,,,,0.374,,,,,0,0.4465,0.4305,0.398666667,0.393,0.374
08-05,,,,0.454,0.438,,,,,0.466,0.396,,,0.429,0.328,,,0.438,,0.393,,,,,,0.374,,,,,0,0.446,0.431,0.398333333,0.393,0.374
08-06,,,,0.455,0.438,,,,,0.466,0.396,,,0.429,0.328,,,0.438,,0.394,,,,,,0.374,,,,,0,0.4465,0.431,0.398333333,0.394,0.374
08-07,,,,0.456,0.438,,,,,0.467,0.396,,,0.429,0.328,,,0.439,,0.393,,,,,,0.374,,,,,0,0.447,0.4315,0.398666667,0.393,0.374
08-08,,,,0.456,0.439,,,,,0.467,0.397,,,0.43,0.329,,,0.438,,0.394,,,,,,0.374,,,,,0,0.4475,0.432,0.399,0.394,0.374
08-09,,,,0.457,0.439,,,,,0.469,0.397,,,0.43,0.329,,,0.439,,0.394,,,,,,0.374,,,,,0,0.448,0.433,0.399333333,0.394,0.374
08-10,,,,0.457,0.439,,,,,0.47,0.397,,,0.429,0.33,,,0.439,,0.393,,,,,,0.374,,,,,0,0.448,0.4335,0.399333333,0.393,0.374
08-11,,,,0.456,0.439,,,,,0.47,0.397,,,0.428,0.329,,,0.44,,0.393,,,,,,0.374,,,,,0,0.4475,0.4335,0.399,0.393,0.374
08-12,,,,0.454,0.439,,,,,0.47,0.397,,,0.429,0.329,,,0.439,,0.393,,,,,,0.374,,,,,0,0.4465,0.4335,0.399,0.393,0.374
08-13,,,,0.454,0.439,,,,,0.47,0.398,,,0.429,0.331,,,0.439,,0.393,,,,,,0.374,,,,,0,0.4465,0.434,0.399666667,0.393,0.374
08-14,,,,0.454,0.439,,,,,0.471,0.399,,,0.429,0.33,,,0.439,,0.393,,,,,,0.374,,,,,0,0.4465,0.435,0.399333333,0.393,0.374
08-15,,,,0.453,0.439,,,,,0.471,0.399,,,0.43,0.33,,,0.439,,0.394,,,,,,0.374,,,,,0,0.446,0.435,0.399666667,0.394,0.374
08-16,,,,0.451,0.439,,,,,0.47,0.399,,,0.43,0.33,,,0.44,,0.393,,,,,,0.374,,,,,0,0.445,0.4345,0.4,0.393,0.374
08-17,,,,0.448,0.439,,,,,0.47,0.398,,,0.429,0.331,,,0.44,,0.393,,,,,,0.374,,,,,0,0.4435,0.434,0.4,0.393,0.374
08-18,,,,0.446,0.438,,,,,0.47,0.397,,,0.43,0.33,,,0.441,,0.394,,,,,,0.374,,,,,0,0.442,0.4335,0.400333333,0.394,0.374
08-19,,,,0.441,0.437,,,,,0.467,0.397,,,0.429,0.329,,,0.439,,0.394,,,,,,0.374,,,,,0,0.439,0.432,0.399,0.394,0.374
08-20,,,,0.439,0.437,,,,,0.465,0.396,,,0.427,0.33,,,0.439,,0.394,,,,,,0.374,,,,,0,0.438,0.4305,0.398666667,0.394,0.374
08-21,,,,0.437,0.437,,,,,0.459,0.396,,,0.427,0.328,,,0.438,,0.394,,,,,,0.374,,,,,0,0.437,0.4275,0.397666667,0.394,0.374
08-22,,,,0.435,0.436,,,,,0.459,0.394,,,0.425,0.329,,,0.439,,0.394,,,,,,0.374,,,,,0,0.4355,0.4265,0.397666667,0.394,0.374
08-23,,,,0.436,0.436,,,,,0.457,0.394,,,0.426,0.328,,,0.437,,0.395,,,,,,0.374,,,,,0,0.436,0.4255,0.397,0.395,0.374
09-00,,,,0.437,0.436,,,,,0.457,0.394,,,0.427,0.328,,,0.437,,0.394,,,,,,0.374,,,,,0,0.4365,0.4255,0.397333333,0.394,0.374
09-01,,,,0.436,0.436,,,,,0.458,0.394,,,0.428,0.328,,,0.437,,0.394,,,,,,0.373,,,,,0,0.436,0.426,0.397666667,0.394,0.373
09-02,,,,0.435,0.436,,,,,0.459,0.394,,,0.427,0.328,,,0.436,,0.394,,,,,,0.374,,,,,0,0.4355,0.4265,0.397,0.394,0.374
09-03,,,,0.436,0.437,,,,,0.459,0.395,,,0.427,0.328,,,0.435,,0.394,,,,,,0.374,,,,,0,0.4365,0.427,0.396666667,0.394,0.374
09-04,,,,0.438,0.437,,,,,0.459,0.396,,,0.426,0.328,,,0.436,,0.393,,,,,,0.373,,,,,0,0.4375,0.4275,0.396666667,0.393,0.373
09-05,,,,0.439,0.437,,,,,0.459,0.396,,,0.426,0.328,,,0.436,,0.394,,,,,,0.373,,,,,0,0.438,0.4275,0.396666667,0.394,0.373
09-06,,,,0.439,0.437,,,,,0.459,0.396,,,0.425,0.327,,,0.436,,0.393,,,,,,0.374,,,,,0,0.438,0.4275,0.396,0.393,0.374
09-07,,,,0.44,0.437,,,,,0.46,0.396,,,0.424,0.328,,,0.435,,0.393,,,,,,0.374,,,,,0,0.4385,0.428,0.395666667,0.393,0.374
09-08,,,,0.436,0.437,,,,,0.46,0.396,,,0.423,0.329,,,0.435,,0.393,,,,,,0.374,,,,,0,0.4365,0.428,0.395666667,0.393,0.374
09-09,,,,0.435,0.437,,,,,0.46,0.398,,,0.424,0.329,,,0.435,,0.393,,,,,,0.373,,,,,0,0.436,0.429,0.396,0.393,0.373
09-10,,,,0.435,0.437,,,,,0.46,0.398,,,0.424,0.328,,,0.435,,0.393,,,,,,0.373,,,,,0,0.436,0.429,0.395666667,0.393,0.373
09-11,,,,0.435,0.438,,,,,0.461,0.398,,,0.425,0.328,,,0.435,,0.393,,,,,,0.374,,,,,0,0.4365,0.4295,0.396,0.393,0.374
09-12,,,,0.436,0.437,,,,,0.461,0.398,,,0.424,0.328,,,0.435,,0.393,,,,,,0.373,,,,,0,0.4365,0.4295,0.395666667,0.393,0.373
09-13,,,,0.435,0.438,,,,,0.462,0.398,,,0.425,0.33,,,0.436,,0.392,,,,,,0.374,,,,,0,0.4365,0.43,0.397,0.392,0.374
09-14,,,,0.436,0.438,,,,,0.462,0.399,,,0.425,0.329,,,0.435,,0.393,,,,,,0.373,,,,,0,0.437,0.4305,0.396333333,0.393,0.373
09-15,,,,0.435,0.438,,,,,0.463,0.399,,,0.425,0.329,,,0.435,,0.393,,,,,,0.373,,,,,0,0.4365,0.431,0.396333333,0.393,0.373
09-16,,,,0.434,0.438,,,,,0.462,0.399,,,0.424,0.329,,,0.435,,0.393,,,,,,0.373,,,,,0,0.436,0.4305,0.396,0.393,0.373
09-17,,,,0.43,0.437,,,,,0.461,0.398,,,0.425,0.329,,,0.436,,0.392,,,,,,0.373,,,,,0,0.4335,0.4295,0.396666667,0.392,0.373
09-18,,,,0.429,0.437,,,,,0.46,0.398,,,0.424,0.329,,,0.436,,0.393,,,,,,0.373,,,,,0,0.433,0.429,0.396333333,0.393,0.373
09-19,,,,0.426,0.436,,,,,0.459,0.398,,,0.424,0.328,,,0.436,,0.393,,,,,,0.373,,,,,0,0.431,0.4285,0.396,0.393,0.373
09-20,,,,0.424,0.436,,,,,0.458,0.397,,,0.424,0.328,,,0.436,,0.393,,,,,,0.373,,,,,0,0.43,0.4275,0.396,0.393,0.373
09-21,,,,0.423,0.436,,,,,0.457,0.397,,,0.424,0.328,,,0.435,,0.393,,,,,,0.373,,,,,0,0.4295,0.427,0.395666667,0.393,0.373
09-22,,,,0.422,0.435,,,,,0.455,0.395,,,0.423,0.327,,,0.434,,0.393,,,,,,0.372,,,,,0,0.4285,0.425,0.394666667,0.393,0.372
09-23,,,,0.421,0.435,,,,,0.454,0.395,,,0.423,0.326,,,0.434,,0.393,,,,,,0.373,,,,,0,0.428,0.4245,0.394333333,0.393,0.373
10-00,,,,0.423,0.435,,,,,0.454,0.395,,,0.422,0.326,,,0.433,,0.392,,,,,,0.373,,,,,0,0.429,0.4245,0.393666667,0.392,0.373
10-01,,,,0.423,0.435,,,,,0.454,0.395,,,0.422,0.326,,,0.433,,0.392,,,,,,0.373,,,,,0,0.429,0.4245,0.393666667,0.392,0.373
10-02,,,,0.424,0.436,,,,,0.454,0.395,,,0.421,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0,0.43,0.4245,0.393,0.392,0.373
10-03,,,,0.425,0.436,,,,,0.454,0.395,,,0.421,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0,0.4305,0.4245,0.393,0.392,0.373
10-04,,,,0.426,0.436,,,,,0.455,0.396,,,0.421,0.326,,,0.433,,0.392,,,,,,0.373,,,,,0,0.431,0.4255,0.393333333,0.392,0.373
10-05,,,,0.427,0.436,,,,,0.456,0.397,,,0.421,0.326,,,0.433,,0.392,,,,,,0.373,,,,,0,0.4315,0.4265,0.393333333,0.392,0.373
10-06,,,,0.427,0.436,,,,,0.456,0.397,,,0.422,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0,0.4315,0.4265,0.393333333,0.392,0.373
10-07,,,,0.427,0.436,,,,,0.457,0.397,,,0.421,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0,0.4315,0.427,0.393,0.392,0.373
10-08,,,,0.428,0.436,,,,,0.457,0.397,,,0.422,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0,0.432,0.427,0.393333333,0.392,0.373
10-09,,,,0.428,0.436,,,,,0.457,0.397,,,0.421,0.326,,,0.432,,0.392,,,,,,0.373,,,,,0,0.432,0.427,0.393,0.392,0.373
10-10,,,,0.43,0.437,,,,,0.457,0.397,,,0.42,0.326,,,0.432,,0.391,,,,,,0.373,,,,,0,0.4335,0.427,0.392666667,0.391,0.373
10-11,,,,0.43,0.437,,,,,0.457,0.398,,,0.421,0.326,,,0.432,,0.391,,,,,,0.372,,,,,0,0.4335,0.4275,0.393,0.391,0.372
10-12,,,,0.429,0.437,,,,,0.458,0.398,,,0.42,0.327,,,0.432,,0.391,,,,,,0.372,,,,,0,0.433,0.428,0.393,0.391,0.372
10-13,,,,0.43,0.438,,,,,0.458,0.398,,,0.421,0.327,,,0.433,,0.392,,,,,,0.373,,,,,0,0.434,0.428,0.393666667,0.392,0.373
10-14,,,,0.429,0.437,,,,,0.458,0.398,,,0.419,0.327,,,0.432,,0.392,,,,,,0.373,,,,,0,0.433,0.428,0.392666667,0.392,0.373
10-15,,,,0.429,0.437,,,,,0.458,0.398,,,0.42,0.327,,,0.432,,0.391,,,,,,0.372,,,,,0,0.433,0.428,0.393,0.391,0.372
10-16,,,,0.426,0.437,,,,,0.458,0.398,,,0.419,0.327,,,0.432,,0.392,,,,,,0.372,,,,,0,0.4315,0.428,0.392666667,0.392,0.372
10-17,,,,0.425,0.436,,,,,0.457,0.398,,,0.42,0.326,,,0.432,,0.391,,,,,,0.372,,,,,0,0.4305,0.4275,0.392666667,0.391,0.372
10-18,,,,0.423,0.436,,,,,0.457,0.397,,,0.419,0.326,,,0.432,,0.392,,,,,,0.372,,,,,0,0.4295,0.427,0.392333333,0.392,0.372
10-19,,,,0.421,0.435,,,,,0.457,0.397,,,0.418,0.326,,,0.432,,0.392,,,,,,0.372,,,,,0,0.428,0.427,0.392,0.392,0.372
10-20,,,,0.42,0.434,,,,,0.455,0.396,,,0.417,0.325,,,0.432,,0.391,,,,,,0.372,,,,,0,0.427,0.4255,0.391333333,0.391,0.372
10-21,,,,0.419,0.435,,,,,0.455,0.395,,,0.414,0.325,,,0.432,,0.391,,,,,,0.372,,,,,0,0.427,0.425,0.390333333,0.391,0.372
10-22,,,,0.419,0.435,,,,,0.454,0.396,,,0.411,0.325,,,0.431,,0.391,,,,,,0.372,,,,,0,0.427,0.425,0.389,0.391,0.372
10-23,,,,0.42,0.435,,,,,0.454,0.396,,,0.408,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0,0.4275,0.425,0.387333333,0.391,0.372
11-00,,,,0.42,0.434,,,,,0.454,0.396,,,0.404,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0,0.427,0.425,0.386,0.391,0.372
11-01,,,,0.421,0.435,,,,,0.454,0.396,,,0.403,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0,0.428,0.425,0.385666667,0.391,0.372
11-02,,,,0.422,0.435,,,,,0.454,0.395,,,0.404,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0,0.4285,0.4245,0.386,0.391,0.372
11-03,,,,0.422,0.435,,,,,0.455,0.395,,,0.403,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0,0.4285,0.425,0.385666667,0.391,0.372
11-04,,,,0.423,0.435,,,,,0.455,0.395,,,0.402,0.324,,,0.43,,0.391,,,,,,0.372,,,,,0,0.429,0.425,0.385333333,0.391,0.372
11-05,,,,0.424,0.436,,,,,0.455,0.396,,,0.402,0.324,,,0.429,,0.391,,,,,,0.372,,,,,0,0.43,0.4255,0.385,0.391,0.372
11-06,,,,0.423,0.436,,,,,0.456,0.397,,,0.403,0.324,,,0.429,,0.391,,,,,,0.372,,,,,0,0.4295,0.4265,0.385333333,0.391,0.372
11-07,,,,0.424,0.436,,,,,0.456,0.397,,,0.406,0.324,,,0.429,,0.391,,,,,,0.372,,,,,0,0.43,0.4265,0.386333333,0.391,0.372
11-08,,,,0.426,0.436,,,,,0.456,0.397,,,0.407,0.325,,,0.43,,0.39,,,,,,0.372,,,,,0,0.431,0.4265,0.387333333,0.39,0.372
11-09,,,,0.423,0.436,,,,,0.456,0.397,,,0.407,0.325,,,0.43,,0.391,,,,,,0.372,,,,,0,0.4295,0.4265,0.387333333,0.391,0.372
11-10,,,,0.425,0.436,,,,,0.456,0.397,,,0.408,0.325,,,0.43,,0.39,,,,,,0.371,,,,,0,0.4305,0.4265,0.387666667,0.39,0.371
11-11,,,,0.425,0.436,,,,,0.456,0.397,,,0.406,0.325,,,0.43,,0.391,,,,,,0.372,,,,,0,0.4305,0.4265,0.387,0.391,0.372
11-12,,,,0.424,0.436,,,,,0.456,0.397,,,0.404,0.325,,,0.43,,0.391,,,,,,0.372,,,,,0,0.43,0.4265,0.386333333,0.391,0.372
11-13,,,,0.423,0.436,,,,,0.457,0.398,,,0.405,0.325,,,0.43,,0.391,,,,,,0.371,,,,,0,0.4295,0.4275,0.386666667,0.391,0.371
11-14,,,,0.424,0.436,,,,,0.456,0.399,,,0.404,0.325,,,0.43,,0.391,,,,,,0.371,,,,,0,0.43,0.4275,0.386333333,0.391,0.371
11-15,,,,0.423,0.436,,,,,0.456,0.399,,,0.403,0.325,,,0.43,,0.39,,,,,,0.371,,,,,0,0.4295,0.4275,0.386,0.39,0.371
11-16,,,,0.423,0.436,,,,,0.456,0.399,,,0.404,0.325,,,0.43,,0.39,,,,,,0.371,,,,,0,0.4295,0.4275,0.386333333,0.39,0.371
11-17,,,,0.422,0.436,,,,,0.456,0.399,,,0.406,0.325,,,0.43,,0.39,,,,,,0.371,,,,,0,0.429,0.4275,0.387,0.39,0.371
11-18,,,,0.421,0.436,,,,,0.455,0.399,,,0.405,0.325,,,0.429,,0.391,,,,,,0.371,,,,,0,0.4285,0.427,0.386333333,0.391,0.371
11-19,,,,0.421,0.436,,,,,0.455,0.397,,,0.403,0.324,,,0.429,,0.39,,,,,,0.371,,,,,0,0.4285,0.426,0.385333333,0.39,0.371
11-20,,,,0.419,0.435,,,,,0.455,0.397,,,0.407,0.324,,,0.429,,0.391,,,,,,0.371,,,,,0,0.427,0.426,0.386666667,0.391,0.371
11-21,,,,0.418,0.435,,,,,0.454,0.397,,,0.407,0.324,,,0.429,,0.391,,,,,,0.371,,,,,0,0.4265,0.4255,0.386666667,0.391,0.371
11-22,,,,0.417,0.435,,,,,0.453,0.397,,,0.404,0.323,,,0.429,,0.39,,,,,,0.371,,,,,0,0.426,0.425,0.385333333,0.39,0.371
11-23,,,,0.417,0.435,,,,,0.453,0.397,,,0.405,0.323,,,0.429,,0.39,,,,,,0.371,,,,,0,0.426,0.425,0.385666667,0.39,0.371
12-00,,,,0.417,0.435,,,,,0.452,0.397,,,0.403,0.323,,,0.429,,0.391,,,,,,0.371,,,,,0,0.426,0.4245,0.385,0.391,0.371
12-01,,,,0.418,0.435,,,,,0.453,0.397,,,0.401,0.323,,,0.428,,0.391,,,,,,0.371,,,,,0,0.4265,0.425,0.384,0.391,0.371
12-02,,,,0.416,0.435,,,,,0.453,0.397,,,0.408,0.323,,,0.428,,0.39,,,,,,0.371,,,,,0,0.4255,0.425,0.386333333,0.39,0.371
12-03,,,,0.416,0.435,,,,,0.454,0.397,,,0.405,0.323,,,0.428,,0.39,,,,,,0.371,,,,,0,0.4255,0.4255,0.385333333,0.39,0.371
12-04,,,,0.418,0.435,,,,,0.453,0.397,,,0.402,0.323,,,0.427,,0.391,,,,,,0.371,,,,,0,0.4265,0.425,0.384,0.391,0.371
12-05,,,,0.418,0.436,,,,,0.454,0.399,,,0.401,0.323,,,0.427,,0.39,,,,,,0.371,,,,,0,0.427,0.4265,0.383666667,0.39,0.371
12-06,,,,0.419,0.436,,,,,0.454,0.399,,,0.401,0.323,,,0.427,,0.39,,,,,,0.371,,,,,0,0.4275,0.4265,0.383666667,0.39,0.371
12-07,,,,0.419,0.436,,,,,0.454,0.398,,,0.401,0.324,,,0.427,,0.391,,,,,,0.371,,,,,0,0.4275,0.426,0.384,0.391,0.371
12-08,,,,0.42,0.436,,,,,0.454,0.398,,,0.403,0.324,,,0.427,,0.39,,,,,,0.371,,,,,0,0.428,0.426,0.384666667,0.39,0.371
12-09,,,,0.419,0.436,,,,,0.455,0.398,,,0.403,0.324,,,0.427,,0.39,,,,,,0.371,,,,,0,0.4275,0.4265,0.384666667,0.39,0.371
12-10,,,,0.42,0.436,,,,,0.454,0.398,,,0.402,0.324,,,0.428,,0.39,,,,,,0.371,,,,,0,0.428,0.426,0.384666667,0.39,0.371
12-11,,,,0.419,0.436,,,,,0.454,0.398,,,0.403,0.324,,,0.428,,0.39,,,,,,0.371,,,,,0,0.4275,0.426,0.385,0.39,0.371
12-12,,,,0.419,0.436,,,,,0.454,0.398,,,0.402,0.324,,,0.428,,0.39,,,,,,0.371,,,,,0,0.4275,0.426,0.384666667,0.39,0.371
12-13,,,,0.419,0.436,,,,,0.455,0.399,,,0.406,0.324,,,0.428,,0.39,,,,,,0.371,,,,,1.2,0.4275,0.427,0.386,0.39,0.371
12-14,,,,0.421,0.436,,,,,0.455,0.399,,,0.406,0.325,,,0.428,,0.39,,,,,,0.371,,,,,0,0.4285,0.427,0.386333333,0.39,0.371
12-15,,,,0.42,0.436,,,,,0.455,0.399,,,0.404,0.325,,,0.428,,0.391,,,,,,0.371,,,,,0,0.428,0.427,0.385666667,0.391,0.371
12-16,,,,0.42,0.436,,,,,0.455,0.399,,,0.401,0.325,,,0.428,,0.39,,,,,,0.371,,,,,0,0.428,0.427,0.384666667,0.39,0.371
12-17,,,,0.419,0.436,,,,,0.455,0.399,,,0.403,0.325,,,0.428,,0.391,,,,,,0.371,,,,,0,0.4275,0.427,0.385333333,0.391,0.371
12-18,,,,0.418,0.436,,,,,0.454,0.399,,,0.403,0.324,,,0.428,,0.391,,,,,,0.371,,,,,0,0.427,0.4265,0.385,0.391,0.371
12-19,,,,0.417,0.436,,,,,0.454,0.399,,,0.408,0.324,,,0.428,,0.39,,,,,,0.371,,,,,0,0.4265,0.4265,0.386666667,0.39,0.371
12-20,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.324,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.427,0.384333333,0.39,0.37
12-21,,,,0.416,0.436,,,,,0.455,0.398,,,0.402,0.324,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.4265,0.384333333,0.39,0.37
12-22,,,,0.416,0.436,,,,,0.454,0.398,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.426,0.383333333,0.39,0.37
12-23,,,,0.416,0.436,,,,,0.454,0.398,,,0.402,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.426,0.384,0.39,0.37
13-00,,,,0.416,0.436,,,,,0.453,0.398,,,0.401,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.4255,0.383666667,0.39,0.37
13-01,,,,0.416,0.436,,,,,0.453,0.398,,,0.403,0.322,,,0.427,,0.391,,,,,,0.37,,,,,0,0.426,0.4255,0.384,0.391,0.37
13-02,,,,0.416,0.436,,,,,0.454,0.398,,,0.401,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.426,0.383666667,0.39,0.37
13-03,,,,0.416,0.436,,,,,0.453,0.399,,,0.402,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0,0.426,0.426,0.383666667,0.39,0.37
13-04,,,,0.418,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.427,0.427,0.383333333,0.39,0.37
13-05,,,,0.418,0.436,,,,,0.453,0.399,,,0.401,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0,0.427,0.426,0.383333333,0.39,0.37
13-06,,,,0.417,0.436,,,,,0.453,0.4,,,0.4,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0,0.4265,0.4265,0.383,0.39,0.37
13-07,,,,0.417,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.4265,0.427,0.383333333,0.39,0.37
13-08,,,,0.417,0.436,,,,,0.454,0.4,,,0.399,0.323,,,0.427,,0.39,,,,,,0.369,,,,,0,0.4265,0.427,0.383,0.39,0.369
13-09,,,,0.417,0.436,,,,,0.455,0.4,,,0.4,0.323,,,0.426,,0.389,,,,,,0.37,,,,,0,0.4265,0.4275,0.383,0.389,0.37
13-10,,,,0.416,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0,0.426,0.427,0.383,0.39,0.37
13-11,,,,0.416,0.436,,,,,0.454,0.4,,,0.401,0.323,,,0.426,,0.39,,,,,,0.369,,,,,0,0.426,0.427,0.383333333,0.39,0.369
13-12,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.323,,,0.427,,0.389,,,,,,0.37,,,,,0,0.426,0.427,0.384,0.389,0.37
13-13,,,,0.417,0.436,,,,,0.454,0.399,,,0.402,0.323,,,0.426,,0.39,,,,,,0.369,,,,,0,0.4265,0.4265,0.383666667,0.39,0.369
13-14,,,,0.416,0.436,,,,,0.454,0.399,,,0.403,0.323,,,0.426,,0.389,,,,,,0.369,,,,,0,0.426,0.4265,0.384,0.389,0.369
13-15,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.323,,,0.426,,0.389,,,,,,0.369,,,,,0,0.426,0.427,0.383666667,0.389,0.369
13-16,,,,0.414,0.436,,,,,0.453,0.4,,,0.402,0.323,,,0.426,,0.389,,,,,,0.37,,,,,0,0.425,0.4265,0.383666667,0.389,0.37
13-17,,,,0.413,0.435,,,,,0.453,0.4,,,0.399,0.322,,,0.426,,0.389,,,,,,0.369,,,,,0,0.424,0.4265,0.382333333,0.389,0.369
13-18,,,,0.412,0.435,,,,,0.452,0.399,,,0.401,0.322,,,0.426,,0.389,,,,,,0.37,,,,,0,0.4235,0.4255,0.383,0.389,0.37
13-19,,,,0.411,0.435,,,,,0.451,0.398,,,0.4,0.322,,,0.426,,0.39,,,,,,0.369,,,,,0,0.423,0.4245,0.382666667,0.39,0.369
13-20,,,,0.41,0.435,,,,,0.451,0.398,,,0.398,0.322,,,0.425,,0.389,,,,,,0.369,,,,,0,0.4225,0.4245,0.381666667,0.389,0.369
13-21,,,,0.409,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.425,,0.389,,,,,,0.369,,,,,0,0.4215,0.424,0.381,0.389,0.369
13-22,,,,0.409,0.434,,,,,0.449,0.398,,,0.397,0.321,,,0.425,,0.389,,,,,,0.369,,,,,0,0.4215,0.4235,0.381,0.389,0.369
13-23,,,,0.41,0.434,,,,,0.449,0.398,,,0.397,0.321,,,0.424,,0.389,,,,,,0.369,,,,,0,0.422,0.4235,0.380666667,0.389,0.369
14-00,,,,0.41,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.423,,0.39,,,,,,0.369,,,,,0,0.422,0.424,0.380333333,0.39,0.369
14-01,,,,0.411,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.424,,0.389,,,,,,0.369,,,,,0,0.4225,0.424,0.380666667,0.389,0.369
14-02,,,,0.411,0.435,,,,,0.45,0.399,,,0.397,0.322,,,0.423,,0.389,,,,,,0.369,,,,,0,0.423,0.4245,0.380666667,0.389,0.369
14-03,,,,0.412,0.434,,,,,0.45,0.399,,,0.397,0.322,,,0.423,,0.39,,,,,,0.368,,,,,0,0.423,0.4245,0.380666667,0.39,0.368
14-04,,,,0.412,0.434,,,,,0.452,0.399,,,0.397,0.322,,,0.423,,0.39,,,,,,0.369,,,,,0,0.423,0.4255,0.380666667,0.39,0.369
14-05,,,,0.413,0.434,,,,,0.452,0.399,,,0.396,0.323,,,0.424,,0.389,,,,,,0.369,,,,,0,0.4235,0.4255,0.381,0.389,0.369
14-06,,,,0.414,0.435,,,,,0.451,0.4,,,0.397,0.323,,,0.424,,0.389,,,,,,0.369,,,,,0,0.4245,0.4255,0.381333333,0.389,0.369
